,ccd,qid,rcid,field
813624.0,5,3,18,1376
813624.0,14,4,55,333
813625.0,1,3,2,185
813625.0,10,4,39,1183
813625.0,14,1,52,145
813626.0,7,2,25,233
813626.0,16,1,60,1228
813627.0,10,2,37,233
813628.0,2,4,7,281
813628.0,15,2,57,233
813629.0,6,3,22,1273
813629.0,15,4,59,232
813630.0,2,4,7,281
813630.0,10,3,38,1274
813631.0,3,1,8,1274
813631.0,11,3,42,233
813632.0,7,2,25,232
813632.0,16,1,60,1227
813633.0,6,2,21,1274
813633.0,15,4,59,233
813634.0,1,1,0,603
813634.0,4,2,13,604
813634.0,9,1,32,1599
813634.0,12,2,45,1600
813635.0,8,1,28,1144
813636.0,8,1,28,280
813636.0,16,3,62,1273
813637.0,4,1,12,233
813637.0,9,1,32,1227
813638.0,3,2,9,69
813638.0,10,4,39,1073
813639.0,10,1,36,146
813640.0,7,3,26,1586
813640.0,13,4,51,539
813640.0,16,3,62,540
813641.0,7,2,25,1228
813641.0,16,1,60,188
813642.0,4,4,15,1274
813642.0,13,2,49,1227
813643.0,2,4,7,1273
813643.0,10,3,38,232
813644.0,1,1,0,281
813644.0,4,2,13,282
813645.0,2,2,5,1274
813645.0,11,2,41,233
813646.0,3,1,8,1227
813646.0,11,2,41,187
813647.0,5,1,16,277
813647.0,8,2,29,278
813647.0,16,2,61,1271
813648.0,6,3,22,232
813648.0,15,4,59,1227
813649.0,11,2,41,233
813650.0,7,2,25,1534
813650.0,16,2,61,488
813651.0,3,2,9,1274
813651.0,12,1,44,233
813652.0,7,2,25,1274
813652.0,16,4,63,233
813653.0,8,4,31,1275
813653.0,13,4,51,233
813653.0,16,3,62,234
813654.0,2,2,5,1324
813654.0,11,1,40,282
813655.0,7,1,24,1227
813655.0,15,2,57,187
813656.0,3,3,10,1274
813656.0,12,4,47,233
813656.0,13,1,48,1227
813656.0,16,2,61,1228
813657.0,1,4,3,186
813657.0,4,3,14,187
813657.0,14,1,52,146
813658.0,6,1,20,1144
813658.0,13,3,50,109
813659.0,4,1,12,1374
813659.0,9,1,32,330
813659.0,12,2,45,331
813660.0,6,2,21,1134
813660.0,15,2,57,100
813661.0,7,4,27,1274
813661.0,11,2,41,233
813662.0,3,4,11,1274
813662.0,16,2,61,1228
813663.0,8,1,28,233
813663.0,13,1,48,1227
813664.0,7,4,27,1324
813664.0,15,3,58,282
813665.0,2,2,5,232
813665.0,11,1,40,1227
813666.0,8,4,31,1376
813666.0,13,3,50,332
813667.0,8,4,31,282
813667.0,13,3,50,1274
813668.0,5,3,18,1274
813668.0,14,4,55,233
813669.0,12,2,45,233
813670.0,1,2,1,1108
813670.0,12,1,44,75
813671.0,6,1,20,1226
813671.0,14,2,53,186
813672.0,4,1,12,1274
813672.0,9,1,32,232
813672.0,12,2,45,233
813673.0,2,4,7,1323
813673.0,10,3,38,281
813674.0,16,2,61,233
813675.0,6,3,22,332
813675.0,15,3,58,1324
813676.0,10,2,37,189
813677.0,3,3,10,1323
813677.0,12,4,47,281
813678.0,7,3,26,331
813678.0,12,1,44,1323
813679.0,8,2,29,233
813679.0,13,3,50,1227
813680.0,6,3,22,1325
813680.0,11,2,41,283
813681.0,1,2,1,232
813681.0,10,1,36,1227
813682.0,7,4,27,1274
813682.0,15,3,58,233
813683.0,2,1,4,1274
813683.0,10,2,37,233
813684.0,1,4,3,186
813684.0,4,3,14,187
813684.0,9,3,34,1184
813685.0,7,1,24,1274
813685.0,15,2,57,233
813686.0,2,3,6,1374
813686.0,15,2,57,1323
813687.0,9,2,33,1274
813688.0,1,1,0,281
813688.0,4,2,13,282
813688.0,9,3,34,1274
813689.0,3,1,8,1324
813690.0,2,1,4,1227
813690.0,10,2,37,187
813691.0,1,4,3,1414
813691.0,9,4,35,369
813691.0,12,3,46,370
813692.0,7,3,26,1274
813692.0,16,4,63,233
813693.0,6,4,23,1324
813694.0,6,2,21,1274
813694.0,15,1,56,233
813695.0,2,2,5,1227
813695.0,11,4,43,187
813696.0,7,4,27,1274
813696.0,15,3,58,233
813697.0,1,3,2,282
813697.0,6,2,21,1275
813697.0,15,1,56,234
813698.0,7,2,25,233
813698.0,16,3,62,1228
813699.0,6,3,22,1107
813700.0,3,3,10,1274
813700.0,12,4,47,233
813701.0,1,1,0,280
813701.0,4,2,13,281
813701.0,9,2,33,1273
813702.0,8,1,28,281
813702.0,13,1,48,1273
813703.0,2,4,7,232
813703.0,10,3,38,1227
813704.0,5,1,16,331
813704.0,8,2,29,332
813704.0,13,2,49,1323
813705.0,14,3,54,1143
813706.0,1,3,2,1113
813707.0,3,4,11,1323
813707.0,16,1,60,1274
813708.0,5,4,19,1142
813708.0,8,3,30,1143
813708.0,16,4,63,108
813709.0,8,3,30,1275
813709.0,9,2,33,233
813710.0,6,1,20,75
813710.0,14,2,53,1079
813711.0,10,2,37,232
813712.0,2,3,6,1274
813712.0,11,4,43,233
813713.0,7,4,27,280
813714.0,2,2,5,332
813714.0,11,2,41,1324
813715.0,7,4,27,145
813715.0,14,3,54,1143
813716.0,11,3,42,333
813717.0,6,1,20,186
813717.0,14,2,53,1184
813718.0,2,3,6,281
813718.0,11,4,43,1274
813719.0,6,2,21,280
813719.0,15,1,56,1273
813720.0,8,1,28,540
813720.0,13,2,49,1534
813721.0,10,1,36,1108
813722.0,3,4,11,486
813722.0,12,4,47,1480
813723.0,5,2,17,233
813723.0,14,2,53,1228
813724.0,15,3,58,282
813725.0,16,3,62,233
813726.0,5,1,16,1274
813727.0,6,1,20,378
813727.0,15,2,57,1371
813728.0,9,1,32,264
813728.0,12,2,45,265
813729.0,1,1,0,1274
813729.0,4,2,13,1275
813729.0,9,2,33,233
813730.0,6,3,22,1274
813730.0,15,4,59,233
813731.0,1,3,2,145
813731.0,16,2,61,109
813732.0,12,4,47,187
813733.0,4,1,12,232
813733.0,12,3,46,1227
813734.0,1,2,1,1322
813734.0,10,1,36,280
813735.0,5,4,19,435
813735.0,14,4,55,1429
813736.0,12,1,44,233
813737.0,1,2,1,232
813737.0,10,4,39,1227
813738.0,5,1,16,281
813738.0,8,2,29,282
813738.0,13,2,49,1274
813739.0,2,3,6,283
813739.0,11,3,42,1276
813739.0,16,1,60,235
813740.0,11,3,42,1276
813741.0,5,4,19,1273
813741.0,8,3,30,1274
813741.0,13,3,50,232
813742.0,3,2,9,1274
813742.0,12,4,47,233
813743.0,5,1,16,280
813743.0,8,2,29,281
813743.0,13,3,50,1273
813744.0,2,3,6,233
813744.0,11,4,43,1228
813745.0,10,3,38,1229
813746.0,7,4,27,232
813747.0,3,3,10,107
813747.0,14,2,53,74
813748.0,2,3,6,1273
813748.0,11,4,43,232
813749.0,6,4,23,232
813750.0,1,4,3,232
813750.0,4,3,14,233
813750.0,9,3,34,1227
813751.0,3,1,8,1274
813751.0,11,3,42,233
813752.0,7,4,27,77
813752.0,16,4,63,1081
813753.0,6,2,21,1481
813753.0,15,2,57,436
813754.0,8,4,31,188
813754.0,13,4,51,1185
813755.0,12,1,44,281
813756.0,8,1,28,233
813756.0,13,1,48,1227
813757.0,7,4,27,1274
813758.0,7,2,25,1274
813758.0,16,1,60,233
813759.0,1,2,1,435
813759.0,10,4,39,1429
813760.0,12,1,44,1325
813761.0,7,1,24,1429
813761.0,16,4,63,384
813762.0,4,1,12,1324
813762.0,9,1,32,281
813762.0,12,2,45,282
813763.0,4,4,15,1325
813763.0,9,4,35,282
813764.0,3,3,10,281
813764.0,13,1,48,232
813765.0,2,1,4,70
813765.0,12,1,44,1075
813766.0,2,4,7,1274
813766.0,10,3,38,233
813767.0,5,1,16,280
813767.0,8,2,29,281
813767.0,13,2,49,1273
813768.0,2,3,6,1532
813768.0,11,3,42,486
813769.0,4,4,15,1275
813769.0,9,3,34,233
813770.0,5,2,17,233
813770.0,14,4,55,1228
813771.0,3,2,9,1275
813771.0,12,1,44,234
813772.0,3,4,11,1274
813772.0,16,2,61,1228
813773.0,2,2,5,1227
813773.0,11,1,40,187
813774.0,3,1,8,1324
813774.0,12,1,44,282
813775.0,2,3,6,487
813775.0,11,3,42,1481
813776.0,1,2,1,281
813776.0,10,2,37,1274
813777.0,3,2,9,281
813777.0,12,4,47,1274
813778.0,11,1,40,1274
813779.0,7,1,24,1324
813780.0,6,2,21,1274
813780.0,15,1,56,233
813781.0,7,2,25,1324
813781.0,16,1,60,282
813782.0,9,2,33,1184
813783.0,7,1,24,1273
813783.0,15,2,57,232
813784.0,7,2,25,1228
813784.0,16,2,61,188
813785.0,4,1,12,1324
813785.0,9,2,33,281
813786.0,8,1,28,436
813786.0,13,1,48,1429
813787.0,8,3,30,436
813787.0,13,3,50,1429
813788.0,2,2,5,332
813788.0,11,1,40,1324
813789.0,8,2,29,384
813789.0,13,2,49,1376
813790.0,8,4,31,1275
813790.0,13,4,51,233
813790.0,16,3,62,234
813791.0,5,2,17,232
813791.0,14,1,52,1227
813792.0,2,3,6,104
813792.0,9,3,34,1105
813793.0,8,4,31,1274
813793.0,13,4,51,232
813794.0,7,2,25,187
813794.0,16,4,63,1185
813795.0,15,1,56,74
813796.0,4,4,15,333
813796.0,14,1,52,282
813797.0,6,3,22,1227
813797.0,15,4,59,187
813798.0,5,1,16,231
813798.0,13,3,50,1226
813799.0,6,3,22,1274
813800.0,7,1,24,282
813800.0,16,4,63,1275
813801.0,3,2,9,1228
813801.0,12,1,44,188
813802.0,8,4,31,188
813802.0,13,3,50,1185
813803.0,6,2,21,1274
813803.0,15,1,56,233
813804.0,6,1,20,1349
813804.0,13,1,48,306
813804.0,16,2,61,307
813805.0,15,2,57,233
813806.0,14,3,54,233
813807.0,7,3,26,1274
813807.0,16,4,63,233
813808.0,3,4,11,107
813808.0,11,4,43,1108
813809.0,14,3,54,281
813810.0,7,1,24,487
813810.0,16,1,60,1481
813811.0,5,4,19,1274
813811.0,8,3,30,1275
813811.0,13,3,50,233
813812.0,1,4,3,487
813812.0,4,3,14,488
813812.0,9,3,34,1481
813813.0,5,3,18,332
813813.0,14,3,54,1324
813814.0,1,2,1,281
813814.0,10,1,36,1274
813815.0,7,1,24,1227
813815.0,15,3,58,187
813816.0,1,1,0,232
813816.0,4,2,13,233
813816.0,9,2,33,1227
813817.0,5,3,18,1274
813818.0,8,4,31,110
813818.0,13,3,50,1110
813819.0,15,2,57,233
813820.0,7,1,24,1274
813820.0,15,2,57,233
813821.0,3,4,11,281
813821.0,16,1,60,233
813822.0,15,2,57,1274
813823.0,1,1,0,435
813823.0,10,1,36,1429
813824.0,6,1,20,1273
813824.0,14,2,53,232
813825.0,7,1,24,1274
813826.0,5,1,16,1184
813826.0,8,2,29,1185
813826.0,13,1,48,146
813827.0,6,1,20,231
813827.0,14,2,53,1226
813828.0,1,4,3,108
813828.0,4,3,14,109
813828.0,9,3,34,1109
813828.0,13,1,48,75
813829.0,7,2,25,333
813829.0,16,3,62,1325
813830.0,2,1,4,72
813830.0,9,2,33,1076
813831.0,9,2,33,1274
813832.0,2,3,6,591
813832.0,16,1,60,541
813833.0,7,4,27,1324
813834.0,7,2,25,640
813834.0,16,1,60,1637
813835.0,2,1,4,1274
813836.0,10,2,37,1325
813837.0,3,2,9,282
813837.0,12,2,45,1275
813838.0,1,1,0,639
813838.0,10,1,36,1636
813839.0,2,2,5,233
813839.0,11,4,43,1228
813840.0,2,3,6,107
813840.0,10,3,38,1108
813841.0,5,4,19,1226
813841.0,8,3,30,1227
813841.0,13,4,51,186
813842.0,1,4,3,1276
813842.0,4,3,14,1277
813842.0,10,4,39,235
813843.0,6,3,22,72
813843.0,14,4,55,1076
813844.0,5,2,17,281
813844.0,14,1,52,1274
813845.0,4,4,15,282
813845.0,5,1,16,1274
813845.0,8,2,29,1275
813845.0,13,2,49,233
813846.0,3,3,10,1272
813846.0,12,4,47,231
813846.0,16,2,61,1226
813847.0,8,3,30,1274
813847.0,13,3,50,232
813848.0,6,4,23,232
813848.0,14,3,54,1227
813849.0,5,1,16,232
813849.0,8,2,29,233
813849.0,13,2,49,1227
813850.0,7,4,27,1324
813850.0,16,4,63,282
813851.0,6,3,22,1376
813851.0,15,4,59,333
813852.0,2,2,5,1274
813852.0,11,1,40,233
813853.0,3,3,10,282
813853.0,12,3,46,1275
813854.0,1,1,0,1274
813854.0,4,2,13,1275
813854.0,9,2,33,233
813855.0,8,1,28,1534
813855.0,13,1,48,487
813856.0,5,4,19,1274
813857.0,6,3,22,1481
813857.0,15,4,59,436
813858.0,6,3,22,1324
813858.0,15,4,59,282
813859.0,2,4,7,435
813859.0,10,3,38,1429
813859.0,15,2,57,384
813860.0,2,4,7,1228
813860.0,10,3,38,188
813860.0,15,2,57,1186
813862.0,2,3,6,1143
813862.0,10,4,39,108
813863.0,2,2,5,1273
813863.0,11,1,40,232
813864.0,1,2,1,487
813864.0,10,2,37,1481
813865.0,2,1,4,281
813865.0,11,1,40,1274
813866.0,1,1,0,186
813866.0,4,2,13,187
813867.0,4,4,15,1324
813867.0,9,4,35,281
813867.0,12,3,46,282
813868.0,2,3,6,1324
813868.0,11,3,42,282
813869.0,6,3,22,1274
813869.0,15,4,59,233
813870.0,7,1,24,1274
813870.0,15,2,57,233
813871.0,3,3,10,332
813871.0,13,1,48,281
813872.0,6,4,23,1274
813872.0,14,3,54,233
813873.0,6,4,23,1274
813873.0,15,4,59,233
813874.0,7,1,24,1481
813874.0,16,1,60,436
813875.0,3,4,11,1429
813875.0,13,1,48,1376
813876.0,1,4,3,281
813876.0,4,3,14,282
813876.0,10,4,39,1274
813877.0,5,4,19,232
813877.0,8,3,30,233
813877.0,13,3,50,1227
813878.0,7,3,26,1324
813878.0,16,4,63,282
813879.0,7,3,26,1274
813879.0,16,4,63,233
813880.0,4,4,15,1323
813880.0,9,4,35,280
813880.0,12,3,46,281
813881.0,3,4,11,100
813881.0,9,4,35,1101
813881.0,12,3,46,1102
813882.0,2,3,6,332
813882.0,11,3,42,1324
813883.0,6,2,21,1274
813883.0,15,2,57,233
813884.0,1,4,3,331
813884.0,4,3,14,332
813884.0,10,4,39,1323
813885.0,3,2,9,1274
813885.0,12,1,44,233
813886.0,4,1,12,281
813886.0,9,1,32,1273
813886.0,12,2,45,1274
813887.0,3,1,8,1377
813887.0,12,4,47,334
813888.0,1,3,2,1215
813888.0,10,3,38,176
813889.0,1,1,0,231
813889.0,4,2,13,232
813889.0,9,3,34,1226
813890.0,6,3,22,1227
813891.0,2,2,5,1587
813891.0,11,4,43,541
813892.0,7,1,24,234
813892.0,16,1,60,1229
813893.0,4,4,15,233
813893.0,9,4,35,1227
813894.0,1,3,2,99
813894.0,4,3,14,100
813894.0,10,3,38,1101
813895.0,6,2,21,282
813895.0,15,2,57,1275
813896.0,5,4,19,1481
813896.0,8,3,30,1482
813896.0,14,4,55,436
813897.0,1,3,2,281
813897.0,10,4,39,1274
813898.0,2,4,7,281
813898.0,10,3,38,1274
813899.0,12,1,44,1275
813900.0,11,2,41,233
813901.0,10,2,37,1227
813902.0,3,3,10,1376
813902.0,12,3,46,333
813903.0,6,4,23,232
813903.0,14,3,54,1227
813904.0,6,3,22,1274
813904.0,15,4,59,233
813905.0,3,3,10,1275
813905.0,12,4,47,234
813906.0,1,4,3,1224
813906.0,4,3,14,1225
813906.0,12,3,46,185
813907.0,4,4,15,1275
813907.0,9,4,35,233
813908.0,3,1,8,1143
813908.0,10,2,37,108
813909.0,1,1,0,639
813909.0,4,2,13,640
813909.0,9,2,33,1636
813910.0,1,4,3,382
813910.0,4,3,14,383
813910.0,14,2,53,332
813911.0,1,4,3,1273
813911.0,14,2,53,1227
813912.0,7,2,25,1325
813912.0,13,4,51,282
813912.0,16,3,62,283
813913.0,8,4,31,1324
813913.0,13,4,51,281
813913.0,16,3,62,282
813914.0,6,4,23,1273
813915.0,2,2,5,1274
813915.0,11,1,40,233
813916.0,3,3,10,281
813916.0,8,1,28,1274
813916.0,16,2,61,233
813917.0,1,1,0,281
813917.0,4,2,13,282
813918.0,2,3,6,233
813918.0,11,4,43,1228
813919.0,1,3,2,232
813919.0,10,4,39,1227
813920.0,1,2,1,185
813920.0,10,4,39,1183
813921.0,7,2,25,1274
813921.0,16,1,60,233
813922.0,5,4,19,1324
813922.0,8,3,30,1325
813922.0,13,3,50,282
813923.0,8,1,28,1274
813923.0,13,4,51,232
813923.0,16,3,62,233
813924.0,3,3,10,1683
813924.0,12,4,47,639
813925.0,1,3,2,281
813925.0,10,4,39,1274
813926.0,5,3,18,332
813926.0,14,3,54,1324
813927.0,2,4,7,232
813927.0,10,3,38,1227
813928.0,4,4,15,383
813928.0,9,4,35,1375
813929.0,7,3,26,489
813929.0,16,3,62,1483
813930.0,5,3,18,1227
813930.0,14,4,55,187
813931.0,14,1,52,74
813932.0,12,1,44,233
813933.0,2,4,7,281
813933.0,10,3,38,1274
813934.0,7,1,24,187
813935.0,5,1,16,233
813935.0,8,2,29,234
813935.0,13,2,49,1228
813936.0,9,1,32,1274
813937.0,5,3,18,1325
813937.0,14,4,55,283
813938.0,3,2,9,233
813938.0,12,1,44,1228
813939.0,4,4,15,1275
813939.0,9,4,35,233
813939.0,12,3,46,234
813940.0,3,2,9,232
813940.0,12,1,44,1227
813941.0,11,1,40,233
813942.0,6,3,22,1274
813942.0,15,4,59,233
813943.0,5,1,16,186
813943.0,8,2,29,187
813943.0,14,1,52,1184
813944.0,3,1,8,1323
813945.0,7,3,26,332
813945.0,16,4,63,1324
813946.0,3,1,8,1274
813946.0,11,2,41,233
813947.0,2,3,6,186
813947.0,11,3,42,1184
813947.0,15,2,57,146
813948.0,7,4,27,282
813948.0,16,4,63,1275
813949.0,3,3,10,281
813949.0,13,1,48,232
813950.0,6,4,23,281
813950.0,14,3,54,1274
813951.0,15,4,59,187
813952.0,1,1,0,1273
813952.0,4,2,13,1274
813952.0,9,2,33,232
813953.0,6,2,21,1274
813953.0,15,1,56,233
813954.0,10,1,36,1430
813955.0,2,1,4,1323
813955.0,10,2,37,281
813956.0,2,2,5,281
813956.0,11,4,43,1274
813957.0,2,2,5,1184
813957.0,10,3,38,146
813958.0,4,4,15,1273
813958.0,12,3,46,232
813959.0,6,1,20,1274
813959.0,15,4,59,233
813960.0,1,3,2,1375
813960.0,10,4,39,332
813960.0,15,1,56,1324
813961.0,7,4,27,1273
813962.0,5,1,16,72
813962.0,8,2,29,73
813962.0,16,1,60,1077
813963.0,2,4,7,1376
813963.0,10,3,38,333
813963.0,15,2,57,1325
813964.0,8,4,31,1274
813964.0,13,4,51,232
813964.0,16,3,62,233
813965.0,1,3,2,1323
813965.0,10,4,39,281
813966.0,6,2,21,1274
813966.0,15,1,56,233
813967.0,2,3,6,281
813967.0,11,3,42,1274
813967.0,16,1,60,233
813968.0,2,1,4,1324
813968.0,11,4,43,282
813969.0,5,3,18,1323
813970.0,6,1,20,1274
813970.0,14,2,53,233
813971.0,6,1,20,232
813971.0,14,2,53,1227
813972.0,7,3,26,1274
813972.0,16,4,63,233
813973.0,7,3,26,1274
813973.0,16,4,63,233
813974.0,2,3,6,232
813974.0,15,2,57,187
813975.0,1,2,1,487
813975.0,10,2,37,1481
813976.0,12,1,44,233
813977.0,8,1,28,1324
813977.0,13,4,51,281
813978.0,5,1,16,282
813978.0,8,2,29,283
813979.0,5,3,18,282
813979.0,14,4,55,1275
813980.0,5,2,17,281
813980.0,14,1,52,1274
813981.0,4,1,12,1274
813981.0,9,1,32,232
813982.0,5,4,19,281
813982.0,8,3,30,282
813982.0,13,3,50,1274
813983.0,4,1,12,1274
813983.0,12,3,46,233
813984.0,4,4,15,485
813984.0,9,4,35,1478
813984.0,12,3,46,1479
813985.0,3,3,10,1227
813986.0,6,1,20,1324
813986.0,14,2,53,282
813987.0,2,2,5,233
813987.0,11,1,40,1228
813988.0,4,1,12,233
813988.0,9,1,32,1227
813988.0,12,2,45,1228
813989.0,2,1,4,1274
813989.0,10,2,37,233
813990.0,6,1,20,1274
813990.0,14,2,53,233
813991.0,1,2,1,281
813991.0,10,1,36,1274
813992.0,5,4,19,232
813992.0,8,3,30,233
813993.0,3,4,11,1274
813994.0,7,3,26,1275
813995.0,6,1,20,1076
813995.0,16,1,60,46
813996.0,6,1,20,384
813996.0,15,1,56,1377
813997.0,2,3,6,1272
813997.0,11,4,43,231
813998.0,10,1,36,1274
813999.0,6,3,22,1376
813999.0,15,4,59,333
814000.0,15,3,58,233
814001.0,6,4,23,233
814002.0,2,4,7,281
814002.0,11,4,43,1274
814002.0,15,2,57,233
814003.0,2,4,7,539
814003.0,11,4,43,1534
814004.0,1,3,2,310
814004.0,12,3,46,1303
814005.0,8,4,31,515
814005.0,15,4,59,1509
814006.0,6,2,21,1274
814006.0,15,1,56,233
814007.0,1,1,0,1323
814007.0,4,2,13,1324
814007.0,9,2,33,281
814008.0,2,3,6,145
814008.0,10,3,38,1143
814009.0,7,3,26,1228
814010.0,1,1,0,280
814010.0,9,2,33,1273
814011.0,1,2,1,1274
814011.0,10,1,36,233
814012.0,6,2,21,1228
814012.0,15,1,56,188
814013.0,6,1,20,1376
814013.0,14,2,53,333
814014.0,5,2,17,487
814014.0,14,2,53,1481
814015.0,3,4,11,384
814015.0,13,1,48,333
814015.0,16,2,61,334
814016.0,2,3,6,281
814016.0,11,4,43,1274
814017.0,6,2,21,1274
814017.0,15,4,59,233
814018.0,5,3,18,281
814019.0,6,4,23,1274
814020.0,6,3,22,1274
814020.0,15,4,59,233
814021.0,6,3,22,1274
814021.0,15,4,59,233
814022.0,2,2,5,1274
814022.0,11,4,43,233
814023.0,11,2,41,233
814024.0,5,4,19,1429
814024.0,8,3,30,1430
814024.0,14,4,55,384
814025.0,8,3,30,1684
814025.0,13,3,50,639
814026.0,2,1,4,281
814027.0,5,1,16,1428
814027.0,8,2,29,1429
814027.0,13,2,49,383
814028.0,1,3,2,1325
814028.0,15,2,57,1276
814029.0,1,2,1,1323
814029.0,10,4,39,281
814030.0,4,1,12,233
814030.0,9,1,32,1227
814031.0,8,1,28,540
814031.0,13,1,48,1534
814032.0,4,4,15,281
814032.0,9,4,35,1273
814032.0,12,3,46,1274
814033.0,1,1,0,231
814033.0,4,2,13,232
814033.0,9,2,33,1226
814034.0,2,4,7,1376
814034.0,11,4,43,333
814035.0,8,4,31,1274
814035.0,13,4,51,232
814036.0,4,3,14,1273
814036.0,9,4,35,231
814037.0,1,2,1,687
814037.0,10,4,39,1685
814038.0,16,3,62,1228
814039.0,9,4,35,281
814039.0,12,3,46,282
814040.0,6,4,23,1274
814040.0,15,4,59,233
814041.0,7,2,25,281
814041.0,16,2,61,1274
814042.0,5,3,18,1274
814042.0,14,4,55,233
814043.0,8,1,28,233
814043.0,16,2,61,1228
814044.0,8,1,28,1377
814044.0,13,1,48,333
814045.0,5,4,19,1322
814045.0,8,3,30,1323
814045.0,13,3,50,280
814046.0,2,3,6,1322
814046.0,11,4,43,280
814047.0,3,2,9,283
814047.0,12,1,44,1276
814048.0,5,2,17,1273
814048.0,14,1,52,232
814050.0,3,3,10,1274
814050.0,13,1,48,1227
814051.0,2,1,4,1274
814051.0,10,2,37,233
814052.0,5,3,18,686
814052.0,14,4,55,1684
814053.0,5,2,17,1228
814053.0,14,1,52,188
814054.0,7,3,26,231
814054.0,16,4,63,1226
814055.0,7,2,25,74
814056.0,8,1,28,1184
814056.0,16,1,60,146
814057.0,6,2,21,1274
814057.0,15,1,56,233
814058.0,5,1,16,1274
814058.0,8,2,29,1275
814059.0,6,3,22,279
814060.0,11,1,40,1382
814061.0,6,1,20,1274
814061.0,14,3,54,233
814062.0,1,2,1,1273
814062.0,10,4,39,232
814063.0,13,4,51,539
814063.0,16,3,62,540
814064.0,6,1,20,281
814064.0,14,2,53,1274
814065.0,2,3,6,1865
814065.0,14,2,53,1842
814066.0,7,3,26,1227
814067.0,1,3,2,1426
814067.0,10,4,39,381
814068.0,10,3,38,233
814069.0,7,3,26,1274
814069.0,16,4,63,233
814070.0,6,3,22,1274
814070.0,15,4,59,233
814071.0,2,4,7,189
814071.0,11,4,43,1187
814072.0,2,2,5,1429
814072.0,11,2,41,384
814073.0,5,3,18,332
814073.0,10,2,37,1324
814074.0,1,1,0,281
814074.0,4,2,13,282
814074.0,9,2,33,1274
814075.0,4,1,12,1274
814075.0,9,4,35,232
814076.0,5,2,17,282
814076.0,14,2,53,1275
814077.0,6,3,22,281
814077.0,15,4,59,1274
814078.0,5,2,17,232
814078.0,14,1,52,1227
814079.0,5,1,16,232
814079.0,8,2,29,233
814079.0,13,3,50,1227
814080.0,8,4,31,188
814080.0,13,4,51,1185
814081.0,2,1,4,186
814082.0,5,1,16,590
814082.0,14,1,52,1586
814083.0,3,2,9,282
814083.0,12,2,45,1275
814084.0,5,3,18,1274
814085.0,4,1,12,1274
814085.0,9,1,32,232
814086.0,7,2,25,1274
814086.0,16,4,63,233
814087.0,2,2,5,1325
814087.0,11,1,40,283
814088.0,2,1,4,1274
814088.0,10,2,37,233
814089.0,2,4,7,280
814090.0,6,2,21,232
814090.0,15,1,56,1227
814091.0,2,1,4,187
814091.0,10,2,37,1185
814092.0,8,4,31,283
814093.0,3,3,10,332
814093.0,13,2,49,281
814094.0,8,1,28,1144
814094.0,15,2,57,109
814095.0,6,3,22,282
814096.0,8,2,29,384
814096.0,13,2,49,1376
814097.0,1,2,1,281
814097.0,10,4,39,1274
814098.0,2,1,4,1275
814098.0,11,1,40,234
814099.0,2,3,6,282
814099.0,15,2,57,234
814100.0,4,2,13,1535
814100.0,9,2,33,488
814101.0,7,2,25,233
814101.0,16,1,60,1228
814102.0,6,2,21,1274
814102.0,15,2,57,233
814103.0,6,4,23,1636
814103.0,15,4,59,591
814104.0,7,2,25,233
814104.0,16,4,63,1228
814105.0,6,4,23,1323
814105.0,15,4,59,281
814106.0,1,3,2,106
814106.0,4,3,14,107
814106.0,9,4,35,1107
814106.0,12,3,46,1108
814107.0,8,4,31,436
814108.0,6,2,21,1274
814108.0,15,1,56,233
814109.0,1,2,1,281
814109.0,10,1,36,1274
814110.0,2,1,4,1186
814110.0,11,1,40,148
814111.0,4,4,15,282
814111.0,9,4,35,1274
814111.0,12,3,46,1275
814112.0,8,1,28,233
814112.0,13,1,48,1227
814113.0,6,2,21,1227
814113.0,15,1,56,187
814114.0,5,1,16,1273
814114.0,8,2,29,1274
814114.0,13,2,49,232
814115.0,2,3,6,1274
814115.0,11,4,43,233
814116.0,5,4,19,282
814116.0,14,4,55,1275
814117.0,3,1,8,1376
814117.0,11,3,42,333
814118.0,5,1,16,1635
814118.0,8,2,29,1636
814118.0,13,3,50,590
814119.0,2,3,6,1183
814119.0,10,3,38,145
814120.0,3,1,8,1684
814121.0,12,2,45,233
814122.0,8,1,28,282
814122.0,13,1,48,1274
814123.0,3,1,8,1274
814124.0,2,3,6,231
814124.0,7,1,24,1226
814124.0,15,1,56,186
814125.0,2,1,4,1481
814125.0,11,1,40,436
814126.0,3,2,9,1273
814126.0,12,3,46,232
814127.0,8,4,31,1274
814127.0,13,4,51,232
814128.0,2,2,5,233
814128.0,11,1,40,1228
814129.0,3,3,10,1324
814129.0,12,4,47,282
814130.0,6,3,22,1274
814131.0,11,2,41,1185
814132.0,3,3,10,333
814132.0,12,3,46,1325
814133.0,1,3,2,281
814133.0,10,4,39,1274
814134.0,6,4,23,1143
814134.0,13,3,50,108
814135.0,10,1,36,1227
814136.0,6,4,23,280
814136.0,14,3,54,1273
814137.0,6,3,22,1274
814137.0,15,4,59,233
814138.0,3,4,11,232
814138.0,11,3,42,1227
814139.0,8,2,29,1273
814139.0,13,2,49,231
814140.0,8,4,31,282
814140.0,13,4,51,1274
814141.0,3,1,8,281
814141.0,11,2,41,1274
814142.0,1,2,1,1184
814142.0,10,1,36,146
814143.0,1,2,1,331
814143.0,10,1,36,1323
814144.0,2,4,7,232
814144.0,15,1,56,187
