,ccd,qid,rcid,field
200000.0,8,4,31,282
200001.0,2,1,4,1142
200001.0,9,1,32,107
200001.0,12,2,45,108
200002.0,3,2,9,282
200002.0,12,1,44,1275
200003.0,5,4,19,1273
200003.0,8,3,30,1274
200003.0,13,3,50,232
200004.0,2,1,4,280
200004.0,10,2,37,1273
200005.0,2,3,6,281
200005.0,11,4,43,1274
200006.0,7,4,27,1077
200006.0,14,4,55,46
200007.0,14,1,52,187
200008.0,7,4,27,1227
200008.0,15,3,58,187
200009.0,5,3,18,1227
200009.0,14,4,55,187
200010.0,3,2,9,1323
200010.0,12,1,44,281
200011.0,3,4,11,1274
200011.0,11,3,42,233
200012.0,14,3,54,231
200013.0,7,3,26,282
200013.0,16,3,62,1275
200014.0,3,1,8,281
200014.0,11,3,42,1274
200015.0,3,4,11,281
200015.0,11,3,42,1274
200016.0,7,1,24,233
200016.0,15,3,58,1228
200017.0,8,4,31,282
200017.0,13,4,51,1274
200018.0,6,3,22,1375
200018.0,15,4,59,332
200019.0,7,4,27,1274
200019.0,15,3,58,233
200020.0,14,2,53,1227
200021.0,3,4,11,233
200021.0,12,4,47,1228
200022.0,8,3,30,687
200023.0,7,4,27,1274
200023.0,15,3,58,233
200024.0,6,3,22,1228
200024.0,15,4,59,188
200025.0,12,1,44,146
200026.0,6,2,21,1274
200026.0,15,2,57,233
200027.0,2,3,6,281
200027.0,15,2,57,233
200029.0,1,2,1,232
200029.0,10,4,39,1227
200030.0,2,1,4,281
200030.0,10,2,37,1274
200031.0,16,2,61,233
200032.0,4,4,15,282
200032.0,9,3,34,1274
200033.0,6,4,23,145
200033.0,13,3,50,1143
200034.0,2,1,4,1274
200034.0,10,2,37,233
200035.0,10,1,36,1586
200036.0,2,4,7,332
200036.0,7,1,24,1324
200036.0,15,2,57,282
200037.0,6,2,21,233
200037.0,15,1,56,1228
200038.0,3,4,11,1106
200038.0,13,1,48,1076
200038.0,16,2,61,1077
200039.0,3,2,9,1323
200039.0,12,4,47,281
200040.0,2,2,5,232
200040.0,11,1,40,1227
200041.0,6,3,22,1274
200041.0,15,4,59,233
200042.0,1,1,0,1273
200043.0,5,2,17,331
200043.0,14,2,53,1323
200044.0,2,4,7,1374
200044.0,15,1,56,1323
200045.0,1,4,3,1273
200045.0,4,3,14,1274
200045.0,9,3,34,232
200046.0,3,1,8,1274
200046.0,12,1,44,233
200047.0,6,3,22,1274
200048.0,4,1,12,282
200048.0,9,1,32,1274
200048.0,12,2,45,1275
200049.0,2,4,7,1228
200049.0,10,3,38,188
200050.0,1,1,0,1274
200050.0,4,2,13,1275
200050.0,9,2,33,233
200051.0,2,4,7,231
200051.0,10,3,38,1226
200052.0,3,1,8,1325
200052.0,12,1,44,283
200053.0,2,1,4,232
200053.0,10,2,37,1227
200054.0,6,3,22,1274
200054.0,15,4,59,233
200055.0,8,2,29,282
200055.0,13,2,49,1274
200056.0,2,2,5,1728
200056.0,11,1,40,687
200057.0,2,2,5,279
200057.0,10,3,38,1272
200058.0,4,3,14,282
200058.0,9,3,34,1274
200059.0,14,4,55,326
200060.0,5,4,19,434
200061.0,1,2,1,1608
200061.0,9,1,32,562
200061.0,12,2,45,563
200062.0,10,1,36,216
200063.0,6,4,23,340
200064.0,5,3,18,232
200064.0,14,4,55,1227
200065.0,1,3,2,1142
200065.0,12,4,47,108
200066.0,1,2,1,332
200066.0,10,2,37,1324
200067.0,3,4,11,1323
200067.0,11,3,42,281
200067.0,16,2,61,1274
200068.0,7,4,27,215
200069.0,7,3,26,107
200070.0,2,4,7,281
200070.0,10,3,38,1274
200071.0,5,4,19,138
200071.0,8,3,30,139
200071.0,15,4,59,1137
200072.0,7,1,24,1274
200073.0,11,2,41,281
200074.0,1,2,1,1226
200074.0,10,4,39,186
200075.0,6,3,22,1274
200076.0,2,3,6,1274
200076.0,11,4,43,233
200077.0,8,4,31,188
200077.0,13,3,50,1185
200078.0,3,4,11,1324
200078.0,11,3,42,282
200079.0,6,2,21,1274
200079.0,15,1,56,233
200080.0,1,3,2,281
200080.0,10,4,39,1274
200081.0,6,1,20,1274
200081.0,14,2,53,233
200082.0,6,3,22,1274
200082.0,15,3,58,233
200083.0,1,3,2,1227
200083.0,15,1,56,1185
200084.0,3,4,11,281
200084.0,16,2,61,233
200085.0,5,4,19,281
200085.0,8,3,30,282
200086.0,3,1,8,1805
200086.0,11,4,43,769
200087.0,3,2,9,281
200087.0,12,4,47,1274
200088.0,2,3,6,1273
200088.0,11,4,43,232
200089.0,1,2,1,1141
200089.0,4,2,13,1142
200090.0,11,2,41,1327
200091.0,8,1,28,233
200091.0,13,4,51,1227
200092.0,7,1,24,146
200092.0,15,1,56,1144
200093.0,2,3,6,1274
200093.0,11,4,43,233
200093.0,15,2,57,1228
200094.0,1,1,0,281
200094.0,4,2,13,282
200094.0,9,2,33,1274
200095.0,11,1,40,1376
200096.0,1,1,0,382
200096.0,10,1,36,1375
200097.0,1,1,0,281
200097.0,4,2,13,282
200097.0,9,2,33,1274
200098.0,6,4,23,281
200099.0,5,1,16,1275
200099.0,8,2,29,1276
200099.0,14,4,55,234
200100.0,8,4,31,233
200100.0,9,1,32,1227
200101.0,7,3,26,1323
200101.0,16,3,62,281
200102.0,2,2,5,231
200102.0,11,1,40,1226
200103.0,7,2,25,112
200103.0,13,3,50,1112
200104.0,7,3,26,435
200105.0,2,1,4,145
200105.0,10,1,36,1143
200106.0,3,4,11,186
200106.0,11,3,42,1184
200107.0,8,3,30,280
200108.0,1,4,3,1274
200108.0,4,3,14,1275
200109.0,5,2,17,1273
200109.0,14,1,52,232
200110.0,1,4,3,639
200110.0,10,4,39,1636
200111.0,4,4,15,1227
200111.0,9,4,35,186
200111.0,12,3,46,187
200112.0,1,2,1,282
200112.0,10,1,36,1275
200113.0,3,2,9,234
200113.0,12,1,44,1229
200114.0,2,2,5,1274
200114.0,11,1,40,233
200115.0,3,4,11,331
200115.0,16,2,61,281
200116.0,4,4,15,1324
200116.0,9,4,35,281
200117.0,2,2,5,1274
200117.0,11,1,40,233
200118.0,12,1,44,282
200119.0,5,3,18,280
200120.0,6,1,20,332
200120.0,14,2,53,1324
200121.0,3,2,9,1145
200121.0,11,1,40,110
200122.0,8,4,31,1274
200123.0,6,2,21,281
200123.0,15,1,56,1274
200124.0,10,1,36,112
200125.0,8,1,28,232
200125.0,13,1,48,1226
200126.0,4,4,15,282
200126.0,13,2,49,233
200127.0,11,4,43,108
200128.0,11,2,41,1228
200129.0,1,1,0,232
200129.0,4,2,13,233
200129.0,9,2,33,1227
200130.0,5,3,18,280
200130.0,14,4,55,1273
200131.0,11,2,41,233
200132.0,5,1,16,1184
200132.0,8,2,29,1185
200132.0,13,4,51,146
200133.0,8,1,28,1143
200133.0,15,2,57,108
200134.0,7,4,27,1274
200134.0,15,3,58,233
200135.0,1,2,1,232
200135.0,10,1,36,1227
200136.0,6,4,23,1274
200137.0,5,4,19,1323
200137.0,8,3,30,1324
200138.0,7,4,27,282
200138.0,16,4,63,1275
200139.0,2,2,5,1322
200139.0,11,1,40,280
200140.0,5,3,18,186
200140.0,14,4,55,1184
200141.0,4,4,15,1375
200141.0,9,4,35,331
200141.0,12,3,46,332
200142.0,10,2,37,233
200143.0,5,2,17,1107
200143.0,8,2,29,1108
200143.0,15,2,57,74
200144.0,5,4,19,281
200144.0,8,3,30,282
200144.0,13,3,50,1274
200145.0,1,4,3,232
200145.0,4,3,14,233
200145.0,9,3,34,1227
200146.0,6,3,22,332
200146.0,15,3,58,1324
200147.0,2,3,6,281
200147.0,15,2,57,233
200148.0,16,3,62,233
200149.0,12,3,46,233
200150.0,7,4,27,1274
200151.0,2,1,4,233
200151.0,10,3,38,1228
200152.0,7,4,27,1275
200152.0,15,3,58,234
200153.0,8,4,31,640
200153.0,13,4,51,1636
200153.0,16,3,62,1637
200154.0,3,4,11,729
200154.0,11,3,42,1728
200155.0,7,1,24,233
200155.0,16,1,60,1228
200156.0,6,2,21,1184
200156.0,14,3,54,146
200157.0,7,4,27,281
200157.0,15,3,58,1274
200158.0,2,4,7,281
200158.0,15,2,57,233
200159.0,6,1,20,232
200159.0,14,2,53,1227
200160.0,1,3,2,359
200160.0,9,4,35,1351
200160.0,12,3,46,1352
200161.0,7,4,27,1324
200162.0,3,1,8,281
200162.0,11,3,42,1274
200163.0,8,2,29,282
200163.0,13,2,49,1274
200164.0,2,4,7,1274
200164.0,15,1,56,1228
200165.0,1,2,1,332
200165.0,10,1,36,1324
200166.0,7,2,25,1228
200166.0,16,1,60,188
200167.0,14,2,53,189
200168.0,1,3,2,189
200168.0,10,3,38,1187
200169.0,8,3,30,187
200169.0,13,3,50,1184
200170.0,1,3,2,686
200170.0,6,1,20,1684
200170.0,15,1,56,640
200171.0,7,3,26,1324
200171.0,12,2,45,282
200172.0,13,3,50,73
200173.0,8,1,28,1230
200173.0,13,1,48,189
200173.0,16,2,61,190
200174.0,7,2,25,1375
200174.0,16,1,60,332
200175.0,4,1,12,233
200175.0,9,1,32,1227
200175.0,12,2,45,1228
200176.0,3,4,11,1183
200176.0,14,2,53,1143
200177.0,8,3,30,1228
200178.0,10,3,38,1274
200179.0,5,4,19,1429
200179.0,14,4,55,384
200180.0,5,2,17,232
200180.0,14,1,52,1227
200181.0,3,1,8,1274
200181.0,11,2,41,233
200182.0,1,3,2,1375
200182.0,10,3,38,332
200183.0,3,2,9,1324
200183.0,12,1,44,282
200184.0,6,4,23,282
200185.0,1,1,0,280
200185.0,4,2,13,281
200185.0,9,4,35,1273
200186.0,8,1,28,71
200186.0,15,1,56,1075
200187.0,10,2,37,1227
200188.0,6,1,20,145
200188.0,14,4,55,1143
200189.0,3,3,10,1534
200189.0,12,4,47,488
200190.0,1,3,2,1184
200190.0,10,4,39,146
200191.0,6,1,20,1324
200191.0,15,1,56,282
200192.0,2,2,5,1376
200192.0,11,3,42,333
200193.0,1,3,2,281
200193.0,15,1,56,233
200194.0,9,4,35,801
200194.0,12,3,46,802
200195.0,3,2,9,282
200195.0,12,1,44,1275
200196.0,10,1,36,1274
200197.0,3,1,8,281
200197.0,11,3,42,1274
200198.0,8,4,31,1274
200199.0,3,3,10,1228
200199.0,13,1,48,1185
200200.0,6,1,20,1075
200200.0,16,1,60,45
200201.0,7,4,27,1274
200202.0,10,2,37,1274
200203.0,4,4,15,282
200203.0,9,3,34,1274
200203.0,14,1,52,233
200204.0,3,2,9,1108
200204.0,10,2,37,74
200205.0,3,2,9,282
200205.0,12,1,44,1275
200206.0,3,2,9,226
200206.0,11,2,41,1221
200207.0,5,2,17,1636
200207.0,14,3,54,591
200208.0,1,2,1,232
200208.0,10,1,36,1227
200209.0,5,1,16,1274
200209.0,8,2,29,1275
200209.0,13,3,50,233
200210.0,7,4,27,1274
200210.0,15,3,58,233
200211.0,6,4,23,1274
200211.0,14,3,54,233
200212.0,7,3,26,1228
200212.0,16,4,63,188
200213.0,11,1,40,147
200214.0,5,4,19,108
200214.0,8,4,31,109
200214.0,13,4,51,1109
200215.0,1,2,1,232
200215.0,10,1,36,1227
200216.0,7,1,24,1274
200216.0,15,3,58,233
200217.0,5,4,19,398
200217.0,13,4,51,1391
200218.0,5,3,18,1324
200218.0,14,3,54,282
200219.0,9,1,32,1273
200219.0,12,2,45,1274
200220.0,8,1,28,333
200220.0,13,1,48,1324
200220.0,16,2,61,1325
200221.0,8,1,28,1274
200221.0,16,2,61,233
200222.0,6,2,21,1274
200222.0,15,1,56,233
200223.0,1,4,3,1273
200223.0,4,3,14,1274
200223.0,14,1,52,1227
200224.0,7,2,25,1185
200224.0,16,4,63,147
200225.0,1,4,3,1273
200225.0,4,3,14,1274
200225.0,9,3,34,232
200225.0,14,1,52,1227
200226.0,3,1,8,281
200226.0,11,2,41,1274
200227.0,15,3,58,233
200228.0,6,2,21,1481
200228.0,15,3,58,436
200229.0,2,2,5,232
200229.0,11,1,40,1227
200230.0,10,1,36,1274
200231.0,7,4,27,233
200232.0,2,2,5,281
200232.0,11,1,40,1274
200233.0,2,2,5,1225
200233.0,10,2,37,185
200234.0,6,2,21,1274
200234.0,15,1,56,233
200235.0,3,1,8,1323
200235.0,12,1,44,281
200236.0,2,1,4,1227
200236.0,10,2,37,187
200237.0,6,2,21,1274
200237.0,15,3,58,233
200238.0,3,2,9,1274
200238.0,12,1,44,233
200239.0,7,3,26,1274
200239.0,16,4,63,233
200240.0,5,3,18,233
200240.0,14,4,55,1228
200241.0,3,3,10,1274
200241.0,12,4,47,233
200242.0,6,1,20,1274
200242.0,14,2,53,233
200243.0,2,3,6,1323
200243.0,11,4,43,281
200244.0,6,3,22,231
200245.0,2,4,7,1274
200245.0,15,2,57,1228
200246.0,2,2,5,1273
200246.0,11,1,40,232
200247.0,14,1,52,108
200248.0,4,4,15,1274
200248.0,9,4,35,232
200249.0,1,3,2,281
200249.0,14,2,53,233
200250.0,7,3,26,281
200250.0,16,4,63,1274
200251.0,1,3,2,232
200251.0,10,4,39,1227
200252.0,7,4,27,1274
200252.0,15,3,58,233
200253.0,5,2,17,1324
200253.0,14,2,53,282
200254.0,3,1,8,1840
200254.0,10,1,36,807
200255.0,11,1,40,187
200256.0,1,3,2,109
200256.0,4,3,14,110
200256.0,10,4,39,1110
200257.0,7,4,27,1274
200257.0,15,3,58,233
200258.0,7,4,27,1274
200259.0,10,3,38,232
200260.0,6,4,23,1183
200261.0,2,4,7,1404
200261.0,9,4,35,359
200262.0,7,1,24,1274
200262.0,15,2,57,233
200263.0,7,1,24,331
200263.0,16,4,63,1323
200264.0,1,1,0,281
200264.0,4,2,13,282
200264.0,9,3,34,1274
200265.0,6,4,23,1323
200265.0,15,4,59,281
200266.0,4,1,12,282
200266.0,9,1,32,1274
200267.0,7,2,25,1274
200267.0,16,4,63,233
200268.0,2,2,5,1274
200268.0,11,4,43,233
200269.0,2,3,6,1106
200269.0,16,1,60,1077
200270.0,8,4,31,1227
200270.0,13,4,51,186
200270.0,16,3,62,187
200271.0,6,4,23,1324
200271.0,15,4,59,282
200272.0,3,3,10,1377
200272.0,12,3,46,334
200273.0,5,1,16,1274
200273.0,8,2,29,1275
200273.0,13,2,49,233
200274.0,8,1,28,1228
200274.0,13,1,48,187
200274.0,16,2,61,188
200275.0,2,2,5,1274
200275.0,11,1,40,233
200276.0,11,1,40,186
200277.0,8,3,30,332
200277.0,13,3,50,1323
200278.0,8,1,28,488
200278.0,13,1,48,1481
200279.0,7,3,26,281
200280.0,7,2,25,233
200280.0,16,1,60,1228
200281.0,7,3,26,1108
200281.0,14,3,54,74
200282.0,3,3,10,233
200282.0,12,4,47,1228
200283.0,4,1,12,233
200283.0,9,4,35,1227
200284.0,12,1,44,233
200285.0,4,1,12,1275
200285.0,9,3,34,233
200286.0,6,3,22,1274
200286.0,15,4,59,233
200287.0,7,1,24,1184
200287.0,15,1,56,146
200288.0,2,3,6,234
200288.0,11,3,42,1229
200289.0,15,1,56,74
200290.0,5,4,19,1324
200290.0,14,4,55,282
200291.0,3,3,10,233
200291.0,12,4,47,1228
200292.0,5,3,18,233
200292.0,14,4,55,1228
200293.0,3,3,10,280
200293.0,12,4,47,1273
200294.0,7,3,26,233
200294.0,16,3,62,1228
200295.0,4,4,15,1275
200295.0,9,4,35,233
200296.0,5,2,17,281
200296.0,14,1,52,1274
200297.0,7,3,26,49
200297.0,9,1,32,1055
200297.0,12,2,45,1056
200298.0,6,3,22,1107
200299.0,3,3,10,1324
200299.0,12,3,46,282
200300.0,3,2,9,1324
200300.0,12,1,44,282
200301.0,4,4,15,1274
200301.0,9,4,35,232
200301.0,12,3,46,233
200302.0,6,4,23,281
200302.0,15,4,59,1274
200303.0,8,1,28,281
200303.0,16,2,61,1274
200304.0,2,2,5,1323
200304.0,11,1,40,281
200305.0,16,3,62,233
200306.0,2,4,7,1323
200307.0,7,4,27,1274
200307.0,15,3,58,233
200308.0,2,4,7,1226
200308.0,10,3,38,186
200309.0,7,3,26,234
200309.0,16,3,62,1229
200310.0,3,1,8,186
200310.0,11,2,41,1184
200311.0,1,2,1,382
200311.0,10,2,37,1375
200312.0,5,4,19,1277
200312.0,8,3,30,1278
200313.0,3,4,11,281
200313.0,16,1,60,233
200314.0,6,3,22,108
200315.0,1,4,3,1324
200315.0,4,3,14,1325
200316.0,6,1,20,233
200317.0,2,4,7,1274
200317.0,10,3,38,233
200318.0,14,3,54,1324
200319.0,1,2,1,1273
200319.0,10,1,36,232
200320.0,8,1,28,1228
200320.0,13,1,48,187
200321.0,6,4,23,1803
200321.0,14,4,55,767
200322.0,6,1,20,332
200322.0,14,2,53,1324
200323.0,6,2,21,1325
200323.0,15,3,58,283
200324.0,6,4,23,188
200324.0,15,4,59,1186
200325.0,5,3,18,1227
200325.0,14,4,55,187
200326.0,2,1,4,1274
200326.0,11,1,40,233
200327.0,2,3,6,1228
200327.0,11,4,43,188
200328.0,4,1,12,281
200328.0,9,1,32,1273
200329.0,4,1,12,282
200329.0,9,1,32,1274
200330.0,3,4,11,184
200330.0,11,3,42,1182
200331.0,10,2,37,233
200332.0,3,2,9,282
200332.0,12,2,45,1275
200333.0,3,3,10,1837
200333.0,15,2,57,1807
200334.0,7,1,24,1325
200335.0,6,3,22,1324
200336.0,12,1,44,1184
200337.0,2,2,5,1322
200337.0,11,1,40,280
200338.0,3,3,10,1224
200338.0,11,4,43,184
200339.0,7,1,24,233
200339.0,15,2,57,1228
200340.0,7,1,24,1274
200340.0,16,1,60,233
200341.0,1,4,3,232
200341.0,4,3,14,233
200341.0,9,3,34,1227
200342.0,1,4,3,1272
200343.0,4,1,12,233
200343.0,9,1,32,1227
200343.0,12,2,45,1228
200344.0,4,1,12,1274
200344.0,9,1,32,232
200345.0,3,2,9,1274
200345.0,12,1,44,233
200346.0,8,4,31,1274
200346.0,13,4,51,232
200346.0,16,3,62,233
200347.0,6,1,20,1274
200347.0,14,2,53,233
200348.0,1,3,2,281
200348.0,10,4,39,1274
200349.0,5,2,17,281
200349.0,14,2,53,1274
200350.0,7,1,24,1190
200350.0,13,2,49,151
200351.0,1,4,3,1323
200351.0,4,3,14,1324
200351.0,9,3,34,281
200352.0,6,4,23,68
200352.0,15,3,58,1073
200353.0,3,1,8,1274
200354.0,2,2,5,1274
200354.0,11,1,40,233
200355.0,12,1,44,1275
200356.0,7,3,26,281
200356.0,16,4,63,1274
200357.0,6,2,21,1429
200357.0,15,1,56,384
200358.0,2,1,4,232
200358.0,10,2,37,1227
200359.0,5,2,17,1274
200359.0,14,1,52,233
200360.0,7,4,27,281
200361.0,2,3,6,1429
200361.0,16,1,60,1377
200362.0,7,4,27,172
200362.0,15,3,58,1170
200363.0,7,4,27,1274
200363.0,15,3,58,233
200364.0,7,1,24,1184
200364.0,15,2,57,146
200365.0,5,3,18,283
200365.0,14,3,54,1276
200366.0,10,3,38,233
200367.0,10,2,37,1429
200368.0,3,2,9,1376
200368.0,12,2,45,333
200369.0,4,1,12,1185
200369.0,9,1,32,146
200369.0,12,2,45,147
200370.0,7,3,26,233
200371.0,1,4,3,331
200371.0,10,4,39,1323
200372.0,5,3,18,686
200373.0,3,1,8,1636
200373.0,12,1,44,591
200374.0,3,2,9,1274
200374.0,12,1,44,233
200375.0,1,4,3,280
200375.0,4,3,14,281
200375.0,5,1,16,1273
200375.0,14,1,52,232
200376.0,1,4,3,281
200376.0,4,3,14,282
200376.0,14,1,52,233
200377.0,3,4,11,1275
200377.0,13,1,48,1228
200378.0,12,4,47,74
200379.0,2,1,4,233
200379.0,11,1,40,1228
200380.0,7,3,26,1274
200380.0,16,4,63,233
200381.0,8,1,28,283
200381.0,13,1,48,1275
200382.0,5,3,18,1429
200382.0,14,3,54,384
200383.0,5,4,19,232
200384.0,1,1,0,1226
200384.0,4,2,13,1227
200384.0,9,3,34,186
200385.0,5,3,18,1274
200385.0,14,3,54,233
200386.0,10,2,37,1274
200387.0,7,4,27,1274
200387.0,15,3,58,233
200388.0,8,3,30,1682
200388.0,13,3,50,637
200389.0,6,3,22,1274
200389.0,15,3,58,233
200390.0,1,2,1,1323
200390.0,10,1,36,281
200391.0,8,1,28,1108
200391.0,15,1,56,74
200392.0,5,2,17,383
200392.0,14,2,53,1376
200393.0,8,4,31,1275
200393.0,13,4,51,233
200393.0,16,3,62,234
200394.0,7,2,25,1228
200394.0,16,1,60,188
200395.0,4,4,15,1227
200395.0,13,2,49,1184
200396.0,3,2,9,1144
200396.0,11,1,40,109
200397.0,5,3,18,332
200398.0,5,1,16,1227
200398.0,8,2,29,1228
200398.0,13,3,50,187
200399.0,5,2,17,232
200399.0,14,1,52,1227
200400.0,2,4,7,186
200400.0,10,3,38,1184
200401.0,1,1,0,187
200401.0,4,2,13,188
200401.0,10,1,36,1185
200402.0,2,1,4,281
200402.0,10,2,37,1274
200403.0,8,4,31,1274
200404.0,6,3,22,281
200404.0,15,4,59,1274
200405.0,3,4,11,1226
200405.0,11,4,43,186
200406.0,3,2,9,1274
200406.0,12,1,44,233
200407.0,5,3,18,332
200407.0,14,3,54,1324
200408.0,7,3,26,283
200408.0,16,3,62,1276
200409.0,1,1,0,281
200409.0,10,1,36,1274
200410.0,15,3,58,233
200411.0,12,1,44,233
200412.0,4,4,15,282
200412.0,9,4,35,1274
200412.0,12,3,46,1275
200413.0,1,3,2,234
200413.0,10,3,38,1229
200414.0,5,2,17,281
200414.0,14,4,55,1274
200415.0,7,4,27,233
200416.0,3,4,11,281
200416.0,11,3,42,1274
200417.0,8,1,28,146
200417.0,16,1,60,1144
200418.0,7,1,24,1227
200418.0,15,2,57,187
200419.0,7,2,25,1227
200419.0,16,1,60,187
200420.0,3,3,10,1324
200420.0,13,1,48,1274
200421.0,7,4,27,1426
200421.0,16,4,63,381
200422.0,4,4,15,1429
200422.0,9,4,35,383
200423.0,6,2,21,1274
200423.0,15,1,56,233
200424.0,7,4,27,47
200424.0,15,3,58,1054
200425.0,1,1,0,1272
200425.0,4,2,13,1273
200425.0,9,2,33,231
200426.0,8,4,31,233
200426.0,13,4,51,1227
200426.0,16,3,62,1228
200427.0,1,3,2,1180
200427.0,4,3,14,1181
200427.0,12,4,47,143
200428.0,8,4,31,1274
200428.0,16,3,62,233
200429.0,1,4,3,539
200429.0,10,4,39,1534
200430.0,7,4,27,729
200430.0,15,4,59,1728
200431.0,2,3,6,281
200431.0,11,4,43,1274
200432.0,2,4,7,146
200432.0,10,4,39,1144
200433.0,7,2,25,108
200433.0,15,2,57,1109
200434.0,1,3,2,1105
200434.0,11,3,42,72
200435.0,5,1,16,1273
200435.0,8,2,29,1274
200435.0,13,3,50,232
200436.0,1,2,1,281
200436.0,10,1,36,1274
200437.0,3,2,9,1274
200437.0,12,4,47,233
200438.0,2,1,4,281
200438.0,10,3,38,1274
200439.0,15,1,56,1228
200440.0,5,2,17,186
200440.0,14,2,53,1184
200441.0,5,4,19,232
200441.0,8,3,30,233
200441.0,13,3,50,1227
200442.0,1,2,1,132
200442.0,10,1,36,1131
200443.0,3,2,9,1805
200443.0,11,1,40,769
200444.0,2,4,7,1184
200444.0,10,4,39,146
200445.0,2,3,6,186
200445.0,11,3,42,1184
200447.0,4,1,12,173
200447.0,9,1,32,1170
200447.0,12,2,45,1171
200448.0,11,3,42,233
200449.0,5,4,19,1278
200449.0,8,3,30,1279
200449.0,14,4,55,237
200450.0,2,3,6,1274
200450.0,11,4,43,233
200451.0,3,1,8,1273
200451.0,12,1,44,232
200452.0,7,3,26,233
200453.0,2,1,4,283
200453.0,10,2,37,1276
200454.0,5,2,17,1227
200454.0,14,1,52,187
200455.0,2,4,7,1323
200455.0,15,1,56,1274
200456.0,2,3,6,1586
200456.0,16,1,60,1535
200457.0,7,2,25,231
200458.0,5,2,17,281
200458.0,14,1,52,1274
200459.0,7,4,27,282
200459.0,15,3,58,1275
200460.0,7,3,26,1324
200461.0,2,1,4,1142
200461.0,9,4,35,107
200461.0,12,3,46,108
200462.0,7,4,27,1274
200463.0,7,2,25,539
200463.0,13,1,48,1533
200463.0,16,2,61,1534
200464.0,16,2,61,233
200465.0,2,4,7,107
200465.0,10,4,39,1108
200466.0,1,2,1,187
200466.0,10,1,36,1185
200467.0,14,3,54,233
200468.0,3,4,11,334
200468.0,12,4,47,1326
200468.0,13,1,48,283
200469.0,1,2,1,1142
200469.0,4,2,13,1143
200469.0,12,1,44,108
200470.0,4,1,12,806
200470.0,12,1,44,1809
200471.0,7,1,24,1274
200471.0,15,2,57,233
200472.0,1,1,0,383
200472.0,10,4,39,1376
200473.0,1,3,2,1323
200473.0,10,4,39,281
200474.0,11,2,41,281
200475.0,1,3,2,332
200475.0,10,3,38,1324
200476.0,8,3,30,436
200476.0,9,2,33,1429
200477.0,7,4,27,1325
200477.0,15,3,58,283
200478.0,9,2,33,1323
200479.0,7,3,26,282
200480.0,7,3,26,1104
200481.0,1,2,1,232
200482.0,7,3,26,1274
200482.0,16,4,63,233
200483.0,8,1,28,282
200483.0,13,1,48,1274
200483.0,16,2,61,1275
200484.0,8,1,28,234
200484.0,13,1,48,1228
200485.0,4,1,12,268
200485.0,9,4,35,1261
200486.0,1,1,0,1227
200486.0,4,2,13,1228
200486.0,9,2,33,187
200487.0,1,4,3,435
200487.0,4,3,14,436
200488.0,11,1,40,1227
200489.0,16,2,61,1228
200490.0,2,2,5,1273
200490.0,11,1,40,232
200491.0,8,3,30,233
200491.0,13,4,51,1227
200492.0,2,3,6,281
200492.0,11,4,43,1274
200493.0,3,2,9,108
200494.0,5,4,19,232
200494.0,13,3,50,1227
200495.0,1,4,3,1589
200495.0,4,3,14,1590
200495.0,9,3,34,543
200496.0,12,2,45,1228
200497.0,2,2,5,281
200497.0,11,1,40,1274
200498.0,4,1,12,1274
200498.0,9,1,32,232
200498.0,12,2,45,233
200499.0,1,3,2,186
200499.0,10,3,38,1184
200500.0,2,3,6,281
200500.0,11,4,43,1274
200501.0,6,4,23,488
200501.0,15,4,59,1482
200502.0,7,4,27,1274
200503.0,6,3,22,1274
200503.0,15,3,58,233
200504.0,8,3,30,1275
200504.0,9,2,33,233
200505.0,6,2,21,1227
200505.0,15,4,59,187
200506.0,5,3,18,282
200506.0,14,3,54,1275
200507.0,3,3,10,145
200507.0,11,4,43,1143
200508.0,3,2,9,1274
200508.0,12,1,44,233
200509.0,7,4,27,1274
200509.0,15,3,58,233
200510.0,11,4,43,1189
200510.0,13,1,48,150
200510.0,16,2,61,151
200511.0,3,2,9,145
200511.0,11,2,41,1143
200512.0,7,4,27,1274
200512.0,15,3,58,233
200513.0,15,3,58,1228
200514.0,7,4,27,1274
200514.0,15,3,58,233
200515.0,2,4,7,232
200516.0,5,1,16,281
200516.0,8,2,29,282
200516.0,13,2,49,1274
200517.0,7,2,25,1144
200517.0,15,1,56,109
200518.0,3,4,11,1324
200518.0,11,3,42,282
200519.0,16,1,60,233
200520.0,7,2,25,333
200520.0,16,1,60,1325
200521.0,5,3,18,1275
200521.0,14,3,54,234
200522.0,5,4,19,1375
200522.0,8,3,30,1376
200522.0,13,3,50,332
200523.0,11,2,41,232
200524.0,6,4,23,186
200524.0,15,4,59,1184
200525.0,8,1,28,1323
200525.0,13,1,48,280
200525.0,16,2,61,281
200526.0,6,2,21,1274
200526.0,15,4,59,233
200527.0,3,2,9,1323
200527.0,12,4,47,281
200528.0,4,1,12,1227
200528.0,9,1,32,186
200528.0,12,2,45,187
200529.0,8,3,30,1728
200530.0,3,2,9,281
200530.0,12,4,47,1274
200531.0,8,1,28,1376
200531.0,13,1,48,332
200532.0,7,2,25,1274
200532.0,16,1,60,233
200533.0,6,4,23,281
200534.0,4,2,13,1429
200534.0,9,2,33,383
200535.0,4,4,15,233
200535.0,9,4,35,1227
200536.0,6,4,23,232
200537.0,6,3,22,786
200537.0,13,3,50,1788
200538.0,2,2,5,1323
200538.0,11,2,41,281
