,ccd,qid,rcid,field
600078.0,3,1,8,232
600078.0,11,2,41,1227
600079.0,2,3,6,233
600079.0,11,4,43,1228
600080.0,1,4,3,189
600080.0,4,3,14,190
600080.0,10,4,39,1187
600081.0,11,3,42,1274
600082.0,16,3,62,1228
600083.0,8,4,31,233
600083.0,13,4,51,1227
600084.0,8,1,28,187
600084.0,13,3,50,1184
600085.0,2,1,4,281
600085.0,10,2,37,1274
600086.0,2,1,4,107
600086.0,10,1,36,1108
600087.0,6,2,21,233
600087.0,15,1,56,1228
600088.0,6,4,23,232
600089.0,1,3,2,279
600089.0,9,3,34,1272
600090.0,6,4,23,1274
600091.0,7,4,27,1274
600092.0,5,1,16,281
600092.0,8,2,29,282
600092.0,13,3,50,1274
600093.0,3,1,8,1274
600094.0,7,4,27,1229
600094.0,15,3,58,189
600095.0,7,4,27,234
600095.0,16,4,63,1229
600096.0,8,1,28,232
600096.0,16,2,61,1227
600097.0,5,1,16,1227
600097.0,13,2,49,187
600098.0,6,1,20,1325
600098.0,15,1,56,283
600099.0,14,3,54,333
600100.0,3,2,9,686
600100.0,12,1,44,1684
600101.0,11,1,40,1184
600102.0,1,2,1,1227
600103.0,7,2,25,1274
600103.0,16,4,63,233
600104.0,7,3,26,333
600105.0,5,4,19,232
600105.0,8,3,30,233
600105.0,13,3,50,1227
600106.0,3,1,8,1534
600107.0,7,3,26,1141
600107.0,14,3,54,106
600108.0,1,2,1,232
600108.0,10,1,36,1227
600109.0,2,3,6,281
600110.0,2,2,5,723
600110.0,11,2,41,1722
600111.0,1,3,2,281
600112.0,8,4,31,360
600113.0,5,3,18,281
600114.0,14,3,54,232
600115.0,10,2,37,284
600116.0,7,1,24,539
600117.0,6,2,21,332
600117.0,15,2,57,1324
600118.0,10,3,38,188
600119.0,7,1,24,1228
600119.0,15,2,57,188
600120.0,10,3,38,1229
600122.0,5,1,16,1273
600122.0,13,3,50,232
600123.0,4,4,15,281
600123.0,9,4,35,1273
600123.0,12,3,46,1274
600124.0,6,2,21,1635
600124.0,15,2,57,590
600125.0,7,3,26,1185
600125.0,16,4,63,147
600126.0,3,1,8,1274
600127.0,5,1,16,435
600127.0,8,2,29,436
600127.0,13,2,49,1429
600128.0,6,4,23,1323
600128.0,14,3,54,281
600129.0,7,4,27,281
600129.0,16,4,63,1274
600130.0,6,2,21,187
600130.0,15,3,58,1185
600131.0,7,1,24,282
600131.0,15,2,57,1275
600132.0,5,3,18,99
600132.0,14,3,54,1101
600133.0,2,4,7,281
600133.0,15,2,57,233
600134.0,6,3,22,1275
600134.0,15,4,59,234
600135.0,7,4,27,1274
600135.0,15,3,58,233
600136.0,5,2,17,1274
600136.0,14,1,52,233
600137.0,2,1,4,1323
600138.0,3,4,11,232
600138.0,11,3,42,1227
600139.0,4,4,15,282
600139.0,9,4,35,1274
600139.0,12,3,46,1275
600140.0,2,3,6,1210
600140.0,10,4,39,171
600141.0,6,1,20,333
600141.0,14,2,53,1325
600142.0,4,4,15,1228
600142.0,14,1,52,1185
600143.0,1,2,1,1107
600143.0,4,2,13,1108
600144.0,3,2,9,1480
600144.0,12,3,46,435
600145.0,5,2,17,1074
600145.0,15,4,59,44
600146.0,5,4,19,331
600146.0,8,3,30,332
600146.0,13,3,50,1323
600147.0,6,2,21,1226
600147.0,14,2,53,186
600148.0,6,1,20,233
600148.0,14,2,53,1228
600149.0,7,2,25,1324
600149.0,16,3,62,282
600150.0,6,3,22,1322
600150.0,15,4,59,280
600151.0,6,2,21,1274
600151.0,15,2,57,233
600152.0,7,2,25,233
600152.0,16,2,61,1228
600153.0,6,4,23,109
600154.0,6,3,22,1184
600154.0,15,4,59,146
600155.0,2,2,5,233
600155.0,11,4,43,1228
600156.0,7,3,26,1274
600156.0,16,3,62,233
600157.0,3,4,11,1323
600157.0,11,3,42,281
600158.0,3,4,11,1274
600158.0,11,3,42,233
600159.0,7,1,24,233
600159.0,16,1,60,1228
600160.0,3,4,11,281
600160.0,16,2,61,233
600161.0,1,3,2,1274
600161.0,6,1,20,233
600161.0,15,1,56,1228
600162.0,7,2,25,1274
600162.0,16,4,63,233
600163.0,11,2,41,1273
600164.0,8,2,29,1325
600164.0,13,2,49,282
600165.0,2,1,4,232
600165.0,10,2,37,1227
600166.0,2,3,6,1227
600166.0,10,3,38,187
600167.0,5,2,17,1273
600167.0,14,1,52,232
600168.0,1,2,1,332
600168.0,10,1,36,1324
600169.0,1,3,2,383
600169.0,15,2,57,333
600170.0,13,2,49,1324
600171.0,6,4,23,1376
600172.0,5,3,18,187
600172.0,14,3,54,1185
600173.0,9,1,32,1274
600173.0,12,2,45,1275
600174.0,6,3,22,1274
600175.0,6,4,23,281
600175.0,15,4,59,1274
600176.0,4,1,12,1376
600176.0,9,2,33,332
600177.0,3,2,9,1428
600177.0,12,1,44,383
600178.0,3,4,11,187
600178.0,16,2,61,147
600179.0,1,4,3,1273
600179.0,4,3,14,1274
600179.0,9,3,34,232
600180.0,6,3,22,1376
600180.0,15,3,58,333
600181.0,2,4,7,232
600181.0,15,1,56,187
600182.0,3,3,10,332
600182.0,12,4,47,1324
600183.0,2,3,6,281
600183.0,11,4,43,1274
600184.0,4,1,12,145
600184.0,12,1,44,1143
600185.0,5,1,16,1274
600185.0,8,2,29,1275
600185.0,13,3,50,233
600186.0,3,1,8,1274
600186.0,11,3,42,233
600187.0,4,1,12,281
600187.0,9,1,32,1273
600188.0,5,1,16,281
600188.0,8,2,29,282
600188.0,13,2,49,1274
600189.0,3,1,8,330
600189.0,11,2,41,1322
600190.0,6,3,22,1274
600190.0,15,3,58,233
600191.0,8,1,28,1293
600191.0,14,3,54,251
600192.0,1,2,1,281
600192.0,10,1,36,1274
600193.0,2,4,7,1323
600193.0,11,4,43,281
600194.0,1,1,0,281
600194.0,4,2,13,282
600194.0,9,2,33,1274
600195.0,16,2,61,188
600196.0,4,1,12,1684
600196.0,9,1,32,639
600197.0,7,2,25,379
600197.0,13,1,48,1371
600197.0,16,2,61,1372
600198.0,6,3,22,1273
600198.0,15,4,59,232
600199.0,3,3,10,282
600199.0,13,1,48,233
600200.0,1,4,3,332
600200.0,10,4,39,1324
600201.0,8,2,29,233
600201.0,13,3,50,1227
600202.0,6,4,23,233
600202.0,14,3,54,1228
600203.0,2,1,4,68
600203.0,11,2,41,1073
600204.0,3,4,11,281
600204.0,16,1,60,233
600205.0,5,2,17,232
600206.0,5,3,18,187
600206.0,14,4,55,1185
600207.0,5,2,17,1227
600207.0,14,1,52,187
600208.0,3,2,9,282
600208.0,12,2,45,1275
600209.0,14,3,54,281
600210.0,3,1,8,71
600210.0,10,1,36,1075
600211.0,4,1,12,1274
600211.0,9,1,32,232
600211.0,12,2,45,233
600212.0,5,3,18,281
600213.0,7,4,27,1274
600213.0,15,3,58,233
600214.0,3,2,9,1274
600214.0,12,1,44,233
600215.0,11,1,40,74
600216.0,7,4,27,233
600216.0,15,3,58,1228
600217.0,2,3,6,187
600217.0,11,4,43,1185
600218.0,7,4,27,1274
600218.0,15,3,58,233
600219.0,3,2,9,332
600219.0,12,1,44,1324
600220.0,15,2,57,72
600221.0,5,4,19,1323
600221.0,8,3,30,1324
600222.0,6,3,22,281
600223.0,7,3,26,1376
600224.0,7,2,25,280
600224.0,16,1,60,1273
600225.0,9,1,32,1274
600225.0,12,2,45,1275
600226.0,7,4,27,1274
600226.0,15,3,58,233
600227.0,6,1,20,1275
600227.0,14,2,53,234
600228.0,4,1,12,233
600228.0,9,1,32,1227
600228.0,12,2,45,1228
600229.0,4,4,15,436
600229.0,9,4,35,1429
600229.0,12,3,46,1430
600230.0,3,1,8,1684
600231.0,5,3,18,333
600231.0,14,4,55,1325
600232.0,7,3,26,1274
600232.0,16,4,63,233
600233.0,7,3,26,234
600233.0,16,3,62,1229
600234.0,8,1,28,436
600234.0,13,1,48,1429
600235.0,5,2,17,383
600235.0,14,4,55,1376
600236.0,6,2,21,1274
600236.0,15,2,57,233
600237.0,6,2,21,333
600237.0,15,2,57,1325
600238.0,3,2,9,1274
600238.0,12,2,45,233
600239.0,10,3,38,73
600240.0,6,2,21,72
600240.0,14,1,52,1076
600241.0,7,3,26,108
600241.0,16,4,63,1109
600242.0,7,1,24,1275
600242.0,16,1,60,234
600243.0,5,3,18,281
600243.0,14,4,55,1274
600244.0,1,2,1,1274
600244.0,10,1,36,233
600245.0,7,4,27,1586
600246.0,2,4,7,281
600246.0,10,3,38,1274
600247.0,7,1,24,1274
600247.0,15,3,58,233
600248.0,8,1,28,282
600248.0,13,1,48,1274
600249.0,7,1,24,281
600250.0,2,4,7,1269
600250.0,10,3,38,228
600251.0,7,2,25,188
600251.0,13,4,51,1185
600251.0,16,3,62,1186
600252.0,2,1,4,268
600252.0,11,4,43,1262
600253.0,6,1,20,1274
600254.0,6,4,23,232
600255.0,7,3,26,282
600256.0,1,2,1,281
600256.0,10,3,38,1274
600257.0,7,4,27,233
600258.0,3,3,10,1303
600258.0,11,4,43,261
600259.0,5,4,19,232
600259.0,8,3,30,233
600260.0,5,4,19,1274
600260.0,8,3,30,1275
600261.0,3,2,9,1324
600261.0,12,1,44,282
600262.0,1,2,1,233
600262.0,10,1,36,1228
600263.0,11,1,40,233
600264.0,6,3,22,1324
600265.0,7,1,24,333
600265.0,16,1,60,1325
600266.0,2,4,7,1274
600266.0,10,3,38,233
600267.0,6,3,22,1274
600267.0,15,4,59,233
600268.0,8,4,31,233
600269.0,3,4,11,281
600269.0,16,1,60,233
600270.0,6,2,21,1274
600270.0,15,4,59,233
600271.0,3,4,11,281
600271.0,11,3,42,1274
600271.0,16,2,61,233
600272.0,8,1,28,1274
600272.0,13,1,48,232
600272.0,16,2,61,233
600273.0,2,3,6,1275
600273.0,11,3,42,234
600274.0,1,4,3,288
600274.0,4,3,14,289
600274.0,10,4,39,1281
600275.0,8,1,28,280
600275.0,16,3,62,1273
600276.0,6,3,22,1227
600276.0,15,4,59,187
600277.0,8,1,28,1224
600277.0,16,1,60,184
600278.0,7,1,24,1131
600278.0,15,2,57,97
600279.0,8,1,28,1274
600279.0,13,1,48,232
600280.0,1,1,0,72
600280.0,4,1,12,73
600280.0,12,1,44,1077
600281.0,2,2,5,281
600281.0,11,4,43,1274
600282.0,2,1,4,281
600282.0,10,3,38,1274
600283.0,3,2,9,107
600283.0,11,2,41,1108
600284.0,6,3,22,1274
600284.0,15,4,59,233
600285.0,7,4,27,232
600285.0,15,3,58,1227
600286.0,2,3,6,1323
600286.0,11,4,43,281
600287.0,5,1,16,332
600287.0,8,2,29,333
600287.0,13,2,49,1324
600288.0,7,2,25,1376
600288.0,16,2,61,333
600289.0,7,3,26,145
600289.0,15,4,59,1143
600290.0,6,1,20,1274
600290.0,14,2,53,233
600291.0,1,1,0,230
600291.0,4,2,13,231
600291.0,9,2,33,1225
600292.0,7,1,24,282
600292.0,15,3,58,1275
600293.0,6,4,23,331
600294.0,3,2,9,1324
600294.0,12,4,47,282
600295.0,8,3,30,591
600295.0,13,3,50,1586
600296.0,3,4,11,1227
600296.0,16,2,61,1185
600297.0,8,3,30,233
600297.0,13,3,50,1227
600298.0,3,3,10,1323
600298.0,13,1,48,1273
600299.0,1,3,2,637
600299.0,15,1,56,589
600300.0,6,2,21,1056
600300.0,15,1,56,28
600301.0,15,2,57,233
600302.0,1,1,0,1275
600302.0,4,2,13,1276
600302.0,9,2,33,234
600303.0,1,3,2,281
600303.0,10,4,39,1274
600304.0,5,1,16,1108
600304.0,8,2,29,1109
600304.0,15,2,57,75
600305.0,5,4,19,282
600305.0,8,3,30,283
600306.0,1,2,1,1376
600306.0,10,1,36,333
600307.0,10,1,36,436
600308.0,7,4,27,281
600309.0,3,1,8,1274
600309.0,11,3,42,233
600310.0,2,1,4,1274
600310.0,10,2,37,233
600311.0,2,2,5,1227
600311.0,11,1,40,187
600312.0,6,3,22,1274
600312.0,15,4,59,233
600313.0,3,2,9,639
600313.0,12,1,44,1636
600314.0,7,1,24,282
600315.0,1,3,2,1183
600315.0,4,3,14,1184
600315.0,9,3,34,145
600316.0,6,3,22,1274
600316.0,15,4,59,233
600317.0,11,1,40,146
600318.0,1,1,0,331
600318.0,10,1,36,1323
600319.0,6,3,22,232
600319.0,15,4,59,1227
600320.0,2,4,7,1183
600320.0,10,4,39,145
600321.0,2,1,4,589
600321.0,11,1,40,1585
600322.0,2,1,4,280
600322.0,10,2,37,1273
600323.0,5,3,18,1274
600323.0,14,4,55,233
600324.0,6,3,22,1107
600325.0,3,3,10,1184
600326.0,11,1,40,282
600327.0,3,4,11,229
600327.0,15,1,56,184
600328.0,6,1,20,1706
600329.0,6,1,20,1107
600329.0,13,1,48,73
600329.0,16,2,61,74
600330.0,10,2,37,1481
600331.0,7,4,27,1274
600331.0,15,3,58,233
600332.0,4,1,12,1145
600332.0,12,1,44,110
600333.0,6,4,23,382
600333.0,15,4,59,1375
600334.0,1,1,0,281
600334.0,4,2,13,282
600335.0,6,1,20,1428
600335.0,15,1,56,383
600336.0,6,1,20,1274
600336.0,15,4,59,233
600337.0,8,4,31,1229
600337.0,13,4,51,188
600337.0,16,3,62,189
600338.0,8,2,29,1324
600338.0,13,2,49,281
600339.0,6,2,21,281
600339.0,15,1,56,1274
600340.0,3,4,11,332
600340.0,12,4,47,1324
600341.0,7,4,27,1535
600342.0,5,4,19,1274
600342.0,8,3,30,1275
600342.0,13,3,50,233
600343.0,6,1,20,282
600344.0,4,4,15,233
600344.0,9,4,35,1227
600344.0,12,3,46,1228
600345.0,8,1,28,234
600345.0,13,2,49,1228
600346.0,2,4,7,107
600346.0,13,1,48,74
600346.0,16,2,61,75
600347.0,2,2,5,281
600347.0,11,4,43,1274
600348.0,7,1,24,435
600348.0,16,1,60,1429
600349.0,6,3,22,231
600349.0,14,3,54,1226
600350.0,6,3,22,1429
600351.0,1,4,3,281
600351.0,4,3,14,282
600351.0,9,3,34,1274
600352.0,5,1,16,281
600352.0,8,2,29,282
600352.0,13,3,50,1274
600353.0,3,3,10,1274
600353.0,13,1,48,1227
600354.0,3,4,11,333
600354.0,16,2,61,283
600355.0,6,1,20,281
600355.0,14,3,54,1274
600356.0,4,4,15,1428
600356.0,9,4,35,382
600356.0,12,3,46,383
600357.0,7,2,25,1324
600357.0,16,1,60,282
600358.0,6,3,22,1274
600358.0,15,4,59,233
600359.0,1,1,0,281
600359.0,4,2,13,282
600359.0,9,2,33,1274
600360.0,3,4,11,233
600360.0,11,3,42,1228
600361.0,5,1,16,1274
600361.0,8,2,29,1275
600361.0,13,2,49,233
600362.0,3,4,11,830
600362.0,12,4,47,1836
600363.0,1,4,3,769
600363.0,9,4,35,1769
600363.0,12,3,46,1770
600364.0,10,1,36,233
600365.0,5,4,19,1274
600365.0,8,3,30,1275
600365.0,13,3,50,233
600366.0,8,1,28,1274
600366.0,13,1,48,232
600366.0,16,2,61,233
600367.0,1,3,2,281
600367.0,10,4,39,1274
600367.0,15,1,56,233
600368.0,7,4,27,281
600368.0,15,3,58,1274
600369.0,14,2,53,232
600370.0,3,1,8,1274
600370.0,11,2,41,233
600371.0,3,1,8,1274
600372.0,6,4,23,1210
600372.0,13,3,50,171
600373.0,2,3,6,1142
600373.0,9,3,34,107
600374.0,8,1,28,188
600374.0,13,3,50,1185
600375.0,6,3,22,281
600375.0,15,4,59,1274
600376.0,15,2,57,1144
600377.0,5,4,19,1534
600377.0,14,4,55,488
600378.0,2,3,6,1274
600378.0,11,4,43,233
600379.0,6,3,22,1274
600380.0,2,3,6,729
600380.0,10,3,38,1728
600380.0,15,1,56,687
600381.0,3,4,11,1323
600381.0,12,4,47,281
600382.0,5,1,16,232
600382.0,8,2,29,233
600382.0,13,2,49,1227
600383.0,5,4,19,1184
600383.0,8,3,30,1185
600383.0,13,3,50,146
600384.0,7,4,27,1324
600385.0,2,2,5,25
600385.0,10,1,36,1035
600386.0,3,3,10,333
600386.0,12,4,47,1325
600387.0,8,4,31,1230
600388.0,2,2,5,281
600388.0,11,3,42,1274
600389.0,1,1,0,1374
600389.0,4,2,13,1375
600390.0,3,2,9,332
600390.0,12,4,47,1324
600391.0,3,2,9,1274
600391.0,12,1,44,233
600392.0,5,3,18,1274
600392.0,14,4,55,233
600393.0,2,3,6,281
600393.0,15,2,57,233
600394.0,7,4,27,281
600395.0,7,4,27,1274
600395.0,15,3,58,233
600396.0,11,3,42,1324
600397.0,2,1,4,1106
600397.0,12,1,44,73
600398.0,5,2,17,232
600398.0,14,4,55,1227
600399.0,6,2,21,1227
600400.0,7,3,26,1273
600400.0,16,4,63,232
600401.0,1,1,0,1142
600401.0,4,2,13,1143
600402.0,5,2,17,281
600402.0,14,1,52,1274
600403.0,3,3,10,1274
600403.0,12,4,47,233
600404.0,1,2,1,281
600404.0,10,1,36,1274
600405.0,2,2,5,1273
600405.0,11,4,43,232
600406.0,3,2,9,1324
600406.0,12,1,44,282
600407.0,6,2,21,232
600407.0,15,4,59,1227
600408.0,3,4,11,333
600408.0,12,4,47,1325
600409.0,10,1,36,1404
600410.0,2,2,5,1227
600410.0,11,1,40,187
600411.0,3,4,11,1275
600411.0,11,3,42,234
600412.0,5,4,19,1429
600412.0,14,4,55,384
600413.0,4,2,13,1274
600413.0,9,2,33,232
600414.0,6,4,23,1274
600415.0,2,2,5,1324
600415.0,11,1,40,282
600416.0,6,1,20,145
600416.0,13,2,49,1143
600417.0,5,4,19,1142
600417.0,8,3,30,1143
600417.0,15,3,58,108
600418.0,7,2,25,233
600418.0,16,2,61,1228
600419.0,12,1,44,282
600420.0,7,4,27,233
600420.0,15,3,58,1228
600421.0,5,4,19,232
600421.0,8,3,30,233
600421.0,13,3,50,1227
600422.0,7,4,27,79
600423.0,3,4,11,384
600423.0,12,4,47,1377
600424.0,2,3,6,1428
600424.0,16,1,60,1376
600425.0,3,1,8,281
600425.0,11,2,41,1274
600426.0,2,3,6,281
600426.0,11,4,43,1274
600427.0,7,3,26,331
600427.0,16,4,63,1323
600428.0,8,4,31,233
600428.0,16,3,62,1228
600429.0,2,4,7,145
600429.0,13,1,48,108
600430.0,15,4,59,1273
600431.0,6,4,23,280
600431.0,14,3,54,1273
600432.0,4,1,12,1274
600432.0,9,4,35,232
600432.0,12,3,46,233
600433.0,2,2,5,1107
600433.0,9,2,33,73
600434.0,12,3,46,233
600435.0,1,4,3,1323
600435.0,4,3,14,1324
600435.0,10,4,39,281
600436.0,8,1,28,1275
600436.0,13,1,48,233
600437.0,3,2,9,1429
600437.0,12,1,44,384
600438.0,7,4,27,1274
600439.0,7,1,24,1274
600439.0,15,2,57,233
600440.0,9,2,33,1185
600441.0,2,4,7,281
600441.0,10,3,38,1274
600442.0,3,2,9,1274
600442.0,12,1,44,233
600443.0,3,2,9,282
600443.0,12,3,46,1275
600444.0,4,4,15,1377
600444.0,9,4,35,333
600444.0,12,3,46,334
600445.0,2,1,4,281
600445.0,10,2,37,1274
600446.0,1,4,3,1274
600446.0,4,3,14,1275
600446.0,9,3,34,233
600447.0,5,3,18,1274
600447.0,14,3,54,233
600448.0,7,4,27,1274
600448.0,15,3,58,233
600449.0,7,4,27,233
600449.0,15,3,58,1228
600450.0,3,3,10,333
600450.0,12,3,46,1325
600451.0,7,3,26,282
600451.0,12,2,45,1275
600452.0,15,4,59,1728
600453.0,2,3,6,1274
600453.0,11,4,43,233
600454.0,6,4,23,1376
600454.0,11,1,40,333
600455.0,4,1,12,1184
600455.0,12,4,47,146
600456.0,1,3,2,281
600456.0,15,1,56,233
600457.0,6,3,22,281
600457.0,11,1,40,1274
600458.0,7,1,24,233
600458.0,15,2,57,1228
600459.0,3,2,9,1274
600459.0,12,1,44,233
600460.0,11,2,41,99
600461.0,5,1,16,232
600461.0,8,2,29,233
600461.0,13,2,49,1227
600462.0,6,2,21,1274
600462.0,15,1,56,233
600463.0,5,1,16,1274
600463.0,8,2,29,1275
600463.0,13,3,50,233
600464.0,1,4,3,281
600464.0,4,3,14,282
600464.0,9,3,34,1274
600465.0,7,3,26,802
600465.0,15,4,59,1805
600466.0,2,3,6,1324
600466.0,16,1,60,1275
600467.0,3,2,9,333
600467.0,12,4,47,1325
600468.0,8,1,28,1428
600468.0,13,1,48,382
600468.0,16,2,61,383
600469.0,2,4,7,1274
600469.0,10,3,38,233
600470.0,3,1,8,1274
600470.0,12,1,44,233
600471.0,3,1,8,281
600471.0,11,3,42,1274
600472.0,4,1,12,332
600472.0,9,2,33,1323
600473.0,1,1,0,383
600473.0,4,2,13,384
600473.0,10,4,39,1376
600474.0,6,4,23,108
600474.0,10,2,37,1109
600475.0,7,3,26,1741
600475.0,15,3,58,701
600476.0,3,3,10,281
600476.0,12,4,47,1274
600477.0,1,1,0,280
600477.0,4,2,13,281
600477.0,9,2,33,1273
600478.0,4,4,15,282
600478.0,9,4,35,1274
600478.0,12,3,46,1275
600479.0,3,1,8,1274
600480.0,6,3,22,280
600481.0,10,3,38,106
600482.0,1,3,2,1323
600482.0,10,4,39,281
600483.0,6,3,22,282
600483.0,15,4,59,1275
600484.0,4,4,15,1227
600484.0,13,2,49,1184
600485.0,7,1,24,187
600485.0,16,4,63,1185
600486.0,5,2,17,145
600486.0,13,1,48,1143
600487.0,10,1,36,1324
600488.0,3,1,8,335
600488.0,12,1,44,1327
600489.0,1,1,0,234
600489.0,4,2,13,235
600489.0,10,4,39,1229
600490.0,6,1,20,1274
600491.0,2,1,4,1324
600491.0,11,1,40,282
600492.0,5,1,16,232
600492.0,13,2,49,1227
600493.0,5,4,19,1227
600493.0,8,3,30,1228
600493.0,13,3,50,187
600494.0,2,1,4,281
600494.0,10,2,37,1274
600495.0,7,4,27,1274
600496.0,1,4,3,1534
600496.0,15,1,56,1482
600497.0,7,4,27,1274
600497.0,15,3,58,233
600498.0,7,1,24,232
600498.0,15,2,57,1227
600499.0,8,4,31,1274
600500.0,3,2,9,1274
600500.0,12,1,44,233
600501.0,9,1,32,281
600502.0,6,2,21,1274
600502.0,15,1,56,233
600503.0,8,1,28,233
600503.0,13,1,48,1227
600504.0,2,2,5,383
600504.0,11,2,41,1376
600505.0,6,3,22,1273
600506.0,3,1,8,1274
600506.0,11,3,42,233
600507.0,2,1,4,1274
600508.0,6,1,20,1274
600508.0,14,3,54,233
600509.0,1,1,0,1323
600509.0,4,2,13,1324
600510.0,2,1,4,231
600510.0,10,3,38,1226
600511.0,5,1,16,1273
600512.0,11,2,41,233
600513.0,1,1,0,232
600513.0,4,2,13,233
600513.0,9,3,34,1227
600514.0,2,2,5,280
600514.0,11,4,43,1273
600515.0,7,4,27,1274
600516.0,7,4,27,1274
600516.0,15,3,58,233
600517.0,1,3,2,281
600517.0,10,3,38,1274
600518.0,6,1,20,1274
600518.0,14,2,53,233
600519.0,2,3,6,1376
600519.0,11,4,43,333
600519.0,16,1,60,1325
600520.0,6,4,23,1323
600520.0,14,3,54,281
600521.0,2,4,7,1143
600521.0,13,2,49,1109
600522.0,12,3,46,1228
600523.0,8,1,28,108
600523.0,16,2,61,1109
600524.0,1,1,0,332
600524.0,4,2,13,333
600524.0,9,2,33,1324
600525.0,10,1,36,187
600526.0,8,2,29,333
600526.0,13,3,50,1324
600527.0,6,3,22,1170
600527.0,15,4,59,133
600528.0,6,3,22,146
600529.0,1,2,1,334
600529.0,10,3,38,1326
600530.0,11,2,41,233
600531.0,4,4,15,283
600531.0,9,4,35,1275
600532.0,6,1,20,1274
600532.0,14,2,53,233
600533.0,6,2,21,1274
600533.0,15,1,56,233
600534.0,6,4,23,280
600534.0,14,3,54,1273
600535.0,4,4,15,282
600535.0,5,1,16,1274
600535.0,13,2,49,233
600536.0,8,2,29,234
600536.0,13,2,49,1228
600537.0,3,4,11,1324
600537.0,16,2,61,1275
