,ccd,qid,rcid,field
900237.0,7,3,26,1276
900237.0,16,4,63,235
900238.0,8,4,31,1430
900238.0,13,3,50,384
900239.0,2,1,4,1376
900239.0,11,1,40,333
900240.0,9,1,32,332
900241.0,4,2,13,1324
900241.0,9,2,33,281
900242.0,3,3,10,1374
900242.0,12,4,47,331
900243.0,2,2,5,233
900243.0,11,2,41,1228
900244.0,11,2,41,384
900245.0,1,2,1,1274
900245.0,10,2,37,233
900246.0,1,3,2,280
900246.0,10,4,39,1273
900247.0,1,2,1,107
900247.0,9,2,33,1108
900248.0,3,1,8,1328
900248.0,12,1,44,286
900249.0,5,3,18,281
900249.0,14,4,55,1274
900250.0,5,2,17,1324
900250.0,14,2,53,282
900251.0,1,4,3,231
900251.0,4,3,14,232
900251.0,9,3,34,1226
900252.0,1,4,3,383
900252.0,4,3,14,384
900252.0,9,3,34,1376
900253.0,2,3,6,282
900253.0,11,3,42,1275
900254.0,5,1,16,232
900254.0,8,2,29,233
900254.0,13,3,50,1227
900255.0,5,3,18,233
900255.0,14,3,54,1228
900256.0,3,3,10,1841
900256.0,10,3,38,808
900257.0,9,1,32,332
900258.0,4,4,15,282
900258.0,13,2,49,233
900259.0,7,3,26,1184
900259.0,16,4,63,146
900260.0,7,4,27,187
900260.0,16,4,63,1185
900261.0,5,4,19,1273
900262.0,3,2,9,334
900262.0,12,3,46,1326
900263.0,1,1,0,281
900263.0,4,2,13,282
900264.0,1,4,3,1273
900264.0,4,3,14,1274
900264.0,9,3,34,232
900265.0,6,1,20,233
900265.0,15,4,59,1228
900266.0,5,2,17,1273
900266.0,14,1,52,232
900267.0,1,3,2,234
900267.0,10,3,38,1229
900268.0,5,4,19,1273
900268.0,8,3,30,1274
900268.0,13,3,50,232
900269.0,1,3,2,332
900269.0,10,3,38,1324
900270.0,6,4,23,145
900270.0,13,3,50,1143
900271.0,4,1,12,1274
900271.0,9,4,35,232
900272.0,6,4,23,232
900272.0,14,3,54,1227
900273.0,4,1,12,436
900273.0,9,1,32,1429
900274.0,6,1,20,1183
900274.0,14,1,52,145
900275.0,3,4,11,281
900275.0,11,3,42,1274
900276.0,7,4,27,1274
900276.0,15,3,58,233
900277.0,7,2,25,1141
900277.0,14,1,52,106
900278.0,2,2,5,1276
900278.0,11,1,40,235
900279.0,2,3,6,232
900279.0,11,4,43,1227
900280.0,8,1,28,233
900280.0,13,1,48,1227
900281.0,2,1,4,281
900281.0,10,2,37,1274
900282.0,9,2,33,640
900283.0,7,1,24,1185
900283.0,15,2,57,147
900284.0,1,3,2,1227
900286.0,11,1,40,232
900287.0,6,2,21,1275
900287.0,15,1,56,234
900288.0,5,4,19,1101
900288.0,8,3,30,1102
900289.0,5,2,17,1274
900289.0,14,1,52,233
900290.0,3,4,11,232
900290.0,11,3,42,1227
900291.0,3,2,9,1227
900291.0,12,1,44,187
900292.0,3,4,11,1323
900292.0,16,1,60,1274
900293.0,2,4,7,333
900293.0,11,4,43,1325
900294.0,15,3,58,1274
900295.0,11,2,41,187
900296.0,1,3,2,1273
900296.0,14,2,53,1227
900297.0,3,2,9,331
900297.0,12,1,44,1323
900298.0,8,2,29,282
900298.0,13,3,50,1274
900299.0,6,2,21,1143
900299.0,14,1,52,108
900300.0,7,4,27,1227
900300.0,15,3,58,187
900301.0,7,4,27,333
900302.0,1,4,3,1226
900302.0,4,3,14,1227
900302.0,9,4,35,186
900303.0,4,4,15,145
900304.0,5,1,16,145
900304.0,8,2,29,146
900304.0,16,3,62,1144
900305.0,4,1,12,1185
900305.0,9,1,32,146
900305.0,12,2,45,147
900306.0,6,2,21,1375
900306.0,15,1,56,332
900307.0,7,1,24,1275
900308.0,10,1,36,1324
900309.0,4,4,15,337
900309.0,9,3,34,1328
900310.0,6,1,20,1274
900310.0,14,2,53,233
900311.0,1,1,0,383
900311.0,4,2,13,384
900311.0,9,2,33,1376
900312.0,8,1,28,233
900312.0,13,1,48,1227
900313.0,2,3,6,332
900313.0,11,4,43,1324
900313.0,16,1,60,282
900314.0,2,3,6,332
900314.0,11,3,42,1324
900315.0,6,1,20,1274
900315.0,14,2,53,233
900316.0,1,1,0,1273
900316.0,4,2,13,1274
900316.0,9,2,33,232
900317.0,3,1,8,187
900317.0,11,2,41,1185
900318.0,2,2,5,39
900318.0,10,2,37,1047
900319.0,5,1,16,1480
900319.0,14,1,52,435
900320.0,6,4,23,280
900321.0,1,4,3,280
900321.0,4,3,14,281
900321.0,9,4,35,1273
900322.0,5,1,16,281
900322.0,8,2,29,282
900322.0,13,3,50,1274
900323.0,1,3,2,1226
900323.0,10,4,39,186
900324.0,8,4,31,192
900324.0,14,4,55,1189
900325.0,6,3,22,233
900325.0,15,3,58,1228
900326.0,1,2,1,435
900326.0,10,2,37,1429
900327.0,5,3,18,214
900327.0,16,3,62,1210
900328.0,1,4,3,1274
900328.0,4,3,14,1275
900328.0,9,3,34,233
900329.0,3,2,9,1324
900329.0,12,4,47,282
900330.0,2,3,6,281
900331.0,3,1,8,234
900331.0,12,1,44,1229
900332.0,2,3,6,1133
900332.0,11,3,42,99
900332.0,16,2,61,1101
900333.0,4,1,12,384
900333.0,9,4,35,1376
900334.0,7,2,25,186
900334.0,16,2,61,1184
900335.0,1,1,0,1273
900335.0,4,2,13,1274
900335.0,9,2,33,232
900336.0,1,3,2,281
900336.0,10,4,39,1274
900337.0,6,3,22,1376
900338.0,2,3,6,332
900338.0,11,4,43,1324
900339.0,6,1,20,1227
900339.0,14,2,53,187
900340.0,1,2,1,72
900340.0,4,2,13,73
900340.0,12,1,44,1077
900341.0,4,1,12,383
900341.0,9,2,33,1375
900342.0,5,2,17,1227
900342.0,14,1,52,187
900343.0,5,2,17,1274
900343.0,14,1,52,233
900344.0,1,3,2,487
900344.0,10,4,39,1481
900345.0,6,4,23,1274
900345.0,14,3,54,233
900346.0,7,1,24,233
900347.0,5,4,19,1323
900347.0,8,3,30,1324
900347.0,13,3,50,281
900348.0,8,4,31,1274
900348.0,13,4,51,232
900348.0,16,3,62,233
900349.0,3,4,11,281
900349.0,11,3,42,1274
900349.0,16,1,60,233
900350.0,5,3,18,281
900350.0,14,4,55,1274
900351.0,4,3,14,436
900351.0,9,3,34,1429
900352.0,3,1,8,282
900352.0,12,1,44,1275
900353.0,2,1,4,1274
900354.0,6,1,20,1273
900354.0,14,3,54,232
900355.0,6,3,22,1050
900355.0,15,4,59,23
900356.0,4,4,15,1274
900356.0,13,2,49,1227
900357.0,1,2,1,48
900357.0,4,1,12,49
900357.0,10,1,36,1055
900358.0,12,1,44,146
900359.0,7,4,27,1274
900359.0,15,3,58,233
900360.0,3,4,11,1323
900361.0,6,2,21,1274
900361.0,15,4,59,233
900362.0,2,3,6,1226
900362.0,10,3,38,186
900363.0,3,4,11,238
900363.0,9,3,34,1232
900364.0,6,2,21,1274
900364.0,15,1,56,233
900365.0,7,3,26,282
900365.0,16,3,62,1275
900366.0,2,2,5,1226
900367.0,7,1,24,282
900367.0,16,4,63,1275
900368.0,8,1,28,282
900368.0,13,3,50,1274
900369.0,6,1,20,1429
900369.0,15,4,59,384
900370.0,7,4,27,1274
900371.0,10,1,36,188
900372.0,4,4,15,1143
900372.0,11,3,42,108
900373.0,6,1,20,1323
900373.0,14,2,53,281
900374.0,6,2,21,234
900374.0,15,2,57,1229
900375.0,2,3,6,1274
900375.0,11,4,43,233
900376.0,6,4,23,1227
900377.0,9,1,32,232
900377.0,12,2,45,233
900378.0,9,2,33,281
900379.0,4,1,12,280
900379.0,12,1,44,1273
900380.0,3,3,10,433
900380.0,12,3,46,1427
900381.0,9,2,33,187
900382.0,3,1,8,1274
900382.0,12,4,47,233
900383.0,6,1,20,1586
900383.0,15,1,56,540
900384.0,4,4,15,187
900384.0,9,4,35,1184
900384.0,12,3,46,1185
900385.0,2,3,6,1273
900385.0,11,4,43,232
900386.0,3,4,11,282
900386.0,11,3,42,1275
900387.0,15,3,58,233
900388.0,2,2,5,233
900388.0,11,3,42,1228
900389.0,2,2,5,1274
900389.0,11,2,41,233
900390.0,2,2,5,1274
900390.0,11,1,40,233
900391.0,7,3,26,1228
900391.0,16,3,62,188
900392.0,8,1,28,808
900392.0,15,1,56,1811
900393.0,8,2,29,282
900393.0,13,2,49,1274
900394.0,5,1,16,107
900394.0,8,1,28,108
900394.0,16,2,61,1109
900395.0,6,2,21,1185
900395.0,15,1,56,147
900396.0,1,1,0,232
900396.0,4,2,13,233
900396.0,9,2,33,1227
900397.0,4,4,15,1427
900397.0,9,4,35,381
900398.0,3,3,10,1274
900398.0,12,4,47,233
900399.0,2,4,7,281
900399.0,10,3,38,1274
900400.0,7,3,26,233
900400.0,16,3,62,1228
900401.0,5,1,16,1275
900401.0,8,2,29,1276
900401.0,13,2,49,234
900402.0,3,1,8,1274
900402.0,11,3,42,233
900403.0,6,4,23,1853
900404.0,3,2,9,283
900404.0,12,1,44,1276
900405.0,2,3,6,281
900405.0,15,2,57,233
900406.0,3,2,9,1184
900406.0,11,2,41,146
900407.0,2,2,5,281
900407.0,11,1,40,1274
900408.0,4,4,15,1227
900408.0,13,2,49,1184
900409.0,7,4,27,281
900409.0,15,3,58,1274
900410.0,3,2,9,1481
900410.0,12,1,44,436
900411.0,7,1,24,1274
900411.0,15,2,57,233
900412.0,6,3,22,232
900412.0,15,4,59,1227
900413.0,11,2,41,1185
900414.0,5,1,16,1273
900414.0,8,2,29,1274
900414.0,13,2,49,232
900415.0,7,2,25,281
900415.0,16,1,60,1274
900416.0,8,4,31,1325
900417.0,1,2,1,687
900417.0,10,1,36,1685
900418.0,6,1,20,1144
900418.0,13,2,49,109
900419.0,8,3,30,281
900419.0,13,4,51,1273
900420.0,3,3,10,436
900420.0,12,3,46,1430
900421.0,3,1,8,1274
900421.0,11,2,41,233
900422.0,7,1,24,281
900422.0,15,3,58,1274
900423.0,4,1,12,187
900423.0,9,1,32,1184
900423.0,12,2,45,1185
900424.0,5,1,16,109
900424.0,8,2,29,110
900424.0,14,1,52,1110
900425.0,7,2,25,488
900425.0,16,1,60,1482
900426.0,1,4,3,1187
900426.0,4,3,14,1188
900426.0,10,4,39,149
900427.0,16,2,61,282
900428.0,6,2,21,1274
900428.0,15,2,57,233
900429.0,8,1,28,1269
900429.0,16,2,61,228
900430.0,10,2,37,233
900431.0,8,1,28,1229
900431.0,13,1,48,188
900432.0,6,2,21,1274
900432.0,15,1,56,233
900433.0,7,4,27,1274
900433.0,15,3,58,233
900434.0,3,1,8,1274
900434.0,11,3,42,233
900435.0,1,4,3,1677
900435.0,10,3,38,633
900436.0,7,4,27,1274
900437.0,7,4,27,1227
900437.0,11,2,41,187
900438.0,7,4,27,1376
900439.0,7,1,24,281
900439.0,15,3,58,1274
900440.0,10,3,38,232
900441.0,5,4,19,232
900441.0,8,3,30,233
900441.0,13,3,50,1227
900442.0,8,1,28,1325
900442.0,13,1,48,282
900443.0,8,4,31,333
900443.0,13,4,51,1324
900443.0,16,3,62,1325
900444.0,2,4,7,729
900444.0,6,2,21,1728
900444.0,15,1,56,687
900445.0,7,2,25,1324
900445.0,16,1,60,282
900446.0,3,3,10,100
900446.0,9,3,34,1101
900447.0,4,4,15,331
900447.0,9,4,35,1322
900448.0,5,1,16,232
900448.0,8,2,29,233
900448.0,13,2,49,1227
900449.0,5,4,19,281
900449.0,8,3,30,282
900450.0,2,3,6,281
900450.0,7,1,24,1274
900450.0,15,2,57,233
900451.0,7,4,27,1227
900452.0,1,2,1,331
900452.0,10,1,36,1323
900453.0,8,4,31,233
900453.0,13,4,51,1227
900454.0,2,3,6,73
900454.0,10,3,38,1077
900455.0,8,1,28,769
900455.0,16,1,60,1769
900456.0,5,3,18,1374
900456.0,14,4,55,331
900457.0,5,3,18,1274
900457.0,14,4,55,233
900458.0,3,1,8,1274
900458.0,11,3,42,233
900459.0,1,2,1,280
900459.0,10,1,36,1273
900460.0,2,2,5,1228
900460.0,11,1,40,188
900461.0,6,4,23,1429
900461.0,15,4,59,384
900462.0,1,2,1,1376
900462.0,10,1,36,333
900463.0,8,4,31,282
900463.0,13,4,51,1274
900463.0,16,3,62,1275
900464.0,2,3,6,1183
900464.0,10,4,39,145
900465.0,9,2,33,233
900466.0,3,2,9,1228
900466.0,12,4,47,188
900467.0,6,2,21,1274
900467.0,15,1,56,233
900468.0,5,3,18,280
900468.0,14,4,55,1273
900469.0,5,4,19,281
900469.0,14,4,55,1274
900470.0,5,3,18,383
900470.0,14,3,54,1376
900471.0,7,3,26,1324
900471.0,16,4,63,282
900472.0,5,4,19,281
900472.0,8,3,30,282
900472.0,13,3,50,1274
900473.0,2,2,5,1274
900473.0,11,4,43,233
900474.0,3,2,9,233
900474.0,12,4,47,1228
900475.0,5,3,18,72
900475.0,13,4,51,1076
900475.0,16,3,62,1077
900476.0,7,1,24,1274
900476.0,15,2,57,233
900477.0,5,2,17,232
900477.0,14,1,52,1227
900478.0,8,1,28,333
900478.0,13,1,48,1324
900479.0,6,1,20,1324
900479.0,15,1,56,282
900480.0,5,4,19,1225
900480.0,8,3,30,1226
900481.0,2,2,5,1323
900481.0,11,1,40,281
900482.0,1,1,0,281
900482.0,4,2,13,282
900482.0,9,2,33,1274
900483.0,7,4,27,529
900483.0,16,4,63,1524
900484.0,6,4,23,1275
900484.0,15,4,59,234
900485.0,2,3,6,280
900485.0,11,4,43,1273
900486.0,8,4,31,282
900486.0,13,4,51,1274
900486.0,16,3,62,1275
900487.0,6,3,22,1274
900488.0,4,1,12,185
900488.0,9,1,32,1182
900489.0,8,1,28,233
900489.0,16,3,62,1228
900490.0,12,4,47,74
900491.0,5,4,19,232
900491.0,8,3,30,233
900491.0,13,3,50,1227
900492.0,15,3,58,233
900493.0,5,4,19,232
900494.0,9,2,33,1274
900495.0,7,3,26,1274
900495.0,16,3,62,233
900496.0,2,2,5,1227
900496.0,11,1,40,187
900497.0,4,4,15,281
900497.0,9,4,35,1273
900498.0,3,1,8,1274
900499.0,6,3,22,187
900499.0,15,3,58,1185
900500.0,3,2,9,1274
900500.0,12,1,44,233
900501.0,6,2,21,282
900501.0,15,1,56,1275
900502.0,7,4,27,1274
900503.0,3,3,10,281
900503.0,13,1,48,232
900503.0,16,2,61,233
900504.0,2,3,6,1323
900504.0,7,1,24,281
900504.0,15,2,57,1274
900505.0,7,1,24,382
900505.0,16,1,60,1375
900506.0,5,3,18,232
900506.0,14,4,55,1227
900507.0,5,1,16,389
900507.0,8,2,29,390
900507.0,13,3,50,1382
900508.0,3,1,8,281
900508.0,11,2,41,1274
900509.0,2,2,5,1274
900509.0,11,1,40,233
900510.0,6,3,22,1324
900511.0,2,4,7,280
900511.0,10,3,38,1273
900512.0,2,4,7,281
900512.0,10,3,38,1274
900513.0,5,4,19,281
900513.0,8,3,30,282
900513.0,9,2,33,1274
900514.0,1,2,1,332
900514.0,10,1,36,1324
900515.0,2,1,4,232
900515.0,10,2,37,1227
900516.0,6,1,20,187
900516.0,15,1,56,1185
900517.0,5,1,16,409
900517.0,8,2,29,410
900517.0,16,4,63,1403
900518.0,1,4,3,1272
900518.0,4,3,14,1273
900518.0,9,3,34,231
900519.0,8,4,31,232
900519.0,16,3,62,1227
900520.0,2,4,7,281
